Name: boissy-la-riviere-b
Location: 48.3795 , 2.1776
Issued: 2020/07/08 08:48UTC
Time,Speed(m/s),Direction (deg N)
2017/02/01 18:00UTC,4.94,195
2017/02/02 00:00UTC,5.16,188
2017/02/02 06:00UTC,5.47,163
2017/02/02 12:00UTC,6.41,179
2017/02/02 18:00UTC,6.10,193
2017/02/03 00:00UTC,6.31,211
2017/02/03 06:00UTC,5.76,198
2017/02/03 12:00UTC,7.62,161
2017/02/03 18:00UTC,10.44,228
2017/02/04 00:00UTC,6.10,192
2017/02/04 06:00UTC,8.18,129
2017/02/04 12:00UTC,9.68,290
2017/02/04 18:00UTC,4.86,228
2017/02/05 00:00UTC,5.85,171
2017/02/05 06:00UTC,4.86,141
2017/02/05 12:00UTC,5.34,217
2017/02/05 18:00UTC,0.77,80
2017/02/06 00:00UTC,7.41,324
2017/02/06 06:00UTC,6.16,325
2017/02/06 12:00UTC,3.04,316
2017/02/06 18:00UTC,2.28,220
2017/02/07 00:00UTC,5.38,176
2017/02/07 06:00UTC,3.32,200
2017/02/07 12:00UTC,5.23,291
2017/02/07 18:00UTC,3.48,308
2017/02/08 00:00UTC,3.52,321
2017/02/08 06:00UTC,3.15,330
2017/02/08 12:00UTC,6.24,347
2017/02/08 18:00UTC,3.77,351
2017/02/09 00:00UTC,3.84,359
2017/02/09 06:00UTC,3.20,5
2017/02/09 12:00UTC,4.14,36
2017/02/09 18:00UTC,3.54,65
2017/02/10 00:00UTC,3.09,51
2017/02/10 06:00UTC,3.03,31
2017/02/10 12:00UTC,3.22,51
2017/02/10 18:00UTC,3.87,9
2017/02/11 00:00UTC,3.58,349
2017/02/11 06:00UTC,3.32,342
2017/02/11 12:00UTC,1.64,343
2017/02/11 18:00UTC,2.03,36
2017/02/12 00:00UTC,2.35,58
2017/02/12 06:00UTC,3.80,72
2017/02/12 12:00UTC,3.52,75
2017/02/12 18:00UTC,5.92,106
2017/02/13 00:00UTC,6.50,102
2017/02/13 06:00UTC,5.69,95
2017/02/13 12:00UTC,6.74,93
2017/02/13 18:00UTC,5.84,98
2017/02/14 00:00UTC,4.47,121
2017/02/14 06:00UTC,5.13,162
2017/02/14 12:00UTC,5.36,149
2017/02/14 18:00UTC,4.90,163
2017/02/15 00:00UTC,4.13,162
2017/02/15 06:00UTC,4.05,190
2017/02/15 12:00UTC,4.05,188
2017/02/15 18:00UTC,2.62,199
2017/02/16 00:00UTC,0.41,298
2017/02/16 06:00UTC,1.08,106
2017/02/16 12:00UTC,0.72,294
2017/02/16 18:00UTC,2.33,348
2017/02/17 00:00UTC,2.74,332
2017/02/17 06:00UTC,1.00,27
2017/02/17 12:00UTC,0.86,47
2017/02/17 18:00UTC,1.61,61
2017/02/18 00:00UTC,2.33,108
2017/02/18 06:00UTC,1.66,104
2017/02/18 12:00UTC,2.85,93
2017/02/18 18:00UTC,3.58,85
2017/02/19 00:00UTC,0.77,131
2017/02/19 06:00UTC,0.39,303
2017/02/19 12:00UTC,1.64,257
2017/02/19 18:00UTC,2.62,265
2017/02/20 00:00UTC,3.51,258
2017/02/20 06:00UTC,4.07,229
2017/02/20 12:00UTC,4.82,231
2017/02/20 18:00UTC,4.73,251
2017/02/21 00:00UTC,5.24,259
2017/02/21 06:00UTC,4.54,266
2017/02/21 12:00UTC,5.00,270
2017/02/21 18:00UTC,4.33,250
2017/02/22 00:00UTC,5.09,244
2017/02/22 06:00UTC,5.71,241
2017/02/22 12:00UTC,6.88,246
2017/02/22 18:00UTC,5.60,235
2017/02/23 00:00UTC,6.49,235
2017/02/23 06:00UTC,7.87,218
2017/02/23 12:00UTC,10.18,230
2017/02/23 18:00UTC,7.79,277
2017/02/24 00:00UTC,5.73,271
2017/02/24 06:00UTC,4.75,284
2017/02/24 12:00UTC,5.61,317
2017/02/24 18:00UTC,3.25,340
2017/02/25 00:00UTC,0.82,231
2017/02/25 06:00UTC,2.45,188
2017/02/25 12:00UTC,3.47,198
2017/02/25 18:00UTC,4.46,201
2017/02/26 00:00UTC,5.00,209
2017/02/26 06:00UTC,5.45,217
2017/02/26 12:00UTC,5.53,211
2017/02/26 18:00UTC,6.34,208
2017/02/27 00:00UTC,6.98,216
2017/02/27 06:00UTC,7.57,200
2017/02/27 12:00UTC,11.93,195
2017/02/27 18:00UTC,8.22,226
2017/02/28 00:00UTC,7.27,225
2017/02/28 06:00UTC,6.12,203
2017/02/28 12:00UTC,9.93,252
2017/02/28 18:00UTC,6.13,251
2017/03/01 00:00UTC,8.35,252
2017/03/01 06:00UTC,6.36,240
2017/03/01 12:00UTC,8.69,201
2017/03/01 18:00UTC,7.41,229
2017/03/02 00:00UTC,8.79,262
2017/03/02 06:00UTC,5.87,256
2017/03/02 12:00UTC,4.95,249
2017/03/02 18:00UTC,2.72,203
2017/03/03 00:00UTC,3.90,146
2017/03/03 06:00UTC,4.21,155
2017/03/03 12:00UTC,4.77,165
2017/03/03 18:00UTC,5.20,169
2017/03/04 00:00UTC,6.35,173
2017/03/04 06:00UTC,3.47,226
2017/03/04 12:00UTC,4.17,273
2017/03/04 18:00UTC,5.52,230
2017/03/05 00:00UTC,4.88,233
2017/03/05 06:00UTC,6.70,201
2017/03/05 12:00UTC,8.72,216
2017/03/05 18:00UTC,9.24,262
2017/03/06 00:00UTC,8.60,249
2017/03/06 06:00UTC,4.36,231
2017/03/06 12:00UTC,3.94,37
2017/03/06 18:00UTC,6.24,280
2017/03/07 00:00UTC,7.14,286
2017/03/07 06:00UTC,5.98,290
2017/03/07 12:00UTC,5.69,286
2017/03/07 18:00UTC,1.46,259
2017/03/08 00:00UTC,4.05,194
2017/03/08 06:00UTC,5.64,206
2017/03/08 12:00UTC,7.98,246
2017/03/08 18:00UTC,6.63,242
2017/03/09 00:00UTC,6.10,246
2017/03/09 06:00UTC,6.06,239
2017/03/09 12:00UTC,5.03,260
2017/03/09 18:00UTC,2.99,284
2017/03/10 00:00UTC,2.15,355
2017/03/10 06:00UTC,1.46,111
2017/03/10 12:00UTC,2.77,125
2017/03/10 18:00UTC,3.04,92
2017/03/11 00:00UTC,3.01,123
2017/03/11 06:00UTC,2.26,103
2017/03/11 12:00UTC,2.35,102
2017/03/11 18:00UTC,2.91,67
2017/03/12 00:00UTC,0.59,105
2017/03/12 06:00UTC,0.87,327
2017/03/12 12:00UTC,2.10,316
2017/03/12 18:00UTC,5.43,351
2017/03/13 00:00UTC,4.45,344
2017/03/13 06:00UTC,5.17,356
2017/03/13 12:00UTC,5.08,0
2017/03/13 18:00UTC,4.44,353
2017/03/14 00:00UTC,3.48,351
2017/03/14 06:00UTC,1.10,335
2017/03/14 12:00UTC,1.53,317
2017/03/14 18:00UTC,2.72,349
2017/03/15 00:00UTC,2.67,344
2017/03/15 06:00UTC,1.77,33
2017/03/15 12:00UTC,2.88,36
2017/03/15 18:00UTC,3.38,26
2017/03/16 00:00UTC,2.18,49
2017/03/16 06:00UTC,2.16,101
2017/03/16 12:00UTC,1.94,118
2017/03/16 18:00UTC,1.20,160
2017/03/17 00:00UTC,2.93,260
2017/03/17 06:00UTC,3.11,325
2017/03/17 12:00UTC,3.61,306
2017/03/17 18:00UTC,3.93,291
2017/03/18 00:00UTC,6.34,256
2017/03/18 06:00UTC,7.25,255
2017/03/18 12:00UTC,8.51,271
2017/03/19 00:00UTC,4.99,258
2017/03/19 06:00UTC,4.84,247
2017/03/19 12:00UTC,6.87,247
2017/03/19 18:00UTC,4.76,248
2017/03/20 00:00UTC,5.14,241
2017/03/20 06:00UTC,4.96,229
2017/03/20 12:00UTC,7.77,222
2017/03/20 18:00UTC,5.82,228
2017/03/21 00:00UTC,6.54,232
2017/03/21 06:00UTC,3.81,263
2017/03/21 12:00UTC,4.43,306
2017/03/21 18:00UTC,1.50,307
2017/03/22 00:00UTC,3.86,181
2017/03/22 06:00UTC,5.18,175
2017/03/22 12:00UTC,6.17,157
2017/03/22 18:00UTC,2.91,144
2017/03/23 00:00UTC,3.98,131
2017/03/23 06:00UTC,2.16,98
2017/03/23 12:00UTC,2.31,156
2017/03/23 18:00UTC,2.99,219
2017/03/24 00:00UTC,2.66,220
2017/03/24 06:00UTC,2.67,335
2017/03/24 12:00UTC,3.85,27
2017/03/24 18:00UTC,4.59,44
2017/03/25 00:00UTC,6.49,56
2017/03/25 06:00UTC,6.93,54
2017/03/25 12:00UTC,6.62,56
2017/03/25 18:00UTC,5.68,63
2017/03/26 00:00UTC,4.38,75
2017/03/26 06:00UTC,1.81,89
2017/03/26 12:00UTC,0.76,125
2017/03/26 18:00UTC,1.92,89
2017/03/27 00:00UTC,2.45,92
2017/03/27 06:00UTC,1.86,54
2017/03/27 12:00UTC,2.69,93
2017/03/27 18:00UTC,2.26,156
2017/03/28 00:00UTC,3.94,192
2017/03/28 06:00UTC,3.06,224
2017/03/28 12:00UTC,4.11,232
2017/03/28 18:00UTC,3.14,238
2017/03/29 00:00UTC,3.52,248
2017/03/29 06:00UTC,2.65,219
2017/03/29 12:00UTC,1.98,177
2017/03/29 18:00UTC,2.33,149
2017/03/30 00:00UTC,3.78,186
2017/03/30 06:00UTC,2.87,149
2017/03/30 12:00UTC,3.62,140
2017/03/30 18:00UTC,4.44,160
2017/03/31 00:00UTC,5.39,186
2017/03/31 06:00UTC,4.43,208
2017/03/31 12:00UTC,3.79,220
2017/03/31 18:00UTC,3.51,203
2017/04/01 00:00UTC,4.32,212
2017/04/01 06:00UTC,3.20,232
2017/04/01 12:00UTC,4.72,230
2017/04/01 18:00UTC,2.02,213
2017/04/02 00:00UTC,0.81,118
2017/04/02 06:00UTC,2.04,358
2017/04/02 12:00UTC,1.89,356
2017/04/02 18:00UTC,3.35,354
2017/04/03 00:00UTC,3.22,360
2017/04/03 06:00UTC,1.22,17
2017/04/03 12:00UTC,2.59,12
2017/04/03 18:00UTC,2.28,17
2017/04/04 00:00UTC,0.63,275
2017/04/04 06:00UTC,0.44,138
2017/04/04 12:00UTC,2.92,355
2017/04/04 18:00UTC,4.43,354
2017/04/05 00:00UTC,4.94,358
2017/04/05 06:00UTC,3.59,11
2017/04/05 12:00UTC,5.61,3
2017/04/05 18:00UTC,4.95,356
2017/04/06 00:00UTC,4.94,11
2017/04/06 06:00UTC,4.17,19
2017/04/06 12:00UTC,6.31,26
2017/04/06 18:00UTC,4.14,32
2017/04/07 00:00UTC,2.39,44
2017/04/07 06:00UTC,2.20,15
2017/04/07 12:00UTC,1.93,56
2017/04/07 18:00UTC,2.81,21
2017/04/08 00:00UTC,2.57,52
2017/04/08 06:00UTC,1.58,78
2017/04/08 12:00UTC,2.17,60
2017/04/08 18:00UTC,2.80,60
2017/04/09 00:00UTC,1.61,110
2017/04/09 06:00UTC,1.53,106
2017/04/09 12:00UTC,1.12,140
2017/04/09 18:00UTC,1.02,263
2017/04/10 00:00UTC,2.68,269
2017/04/10 06:00UTC,4.01,333
2017/04/10 12:00UTC,5.13,350
2017/04/10 18:00UTC,5.53,5
2017/04/11 00:00UTC,3.72,353
2017/04/11 06:00UTC,2.50,16
2017/04/11 12:00UTC,2.49,40
2017/04/11 18:00UTC,2.46,23
2017/04/12 00:00UTC,2.69,357
2017/04/12 06:00UTC,1.78,326
2017/04/12 12:00UTC,1.76,271
2017/04/12 18:00UTC,4.18,299
2017/04/13 00:00UTC,3.99,321
2017/04/13 06:00UTC,2.26,290
2017/04/13 12:00UTC,2.14,323
2017/04/13 18:00UTC,1.95,352
2017/04/14 00:00UTC,3.03,36
2017/04/14 06:00UTC,1.64,31
2017/04/14 12:00UTC,1.95,1
2017/04/14 18:00UTC,3.38,335
2017/04/15 00:00UTC,2.36,330
2017/04/15 06:00UTC,2.39,280
2017/04/15 12:00UTC,5.26,278
2017/04/15 18:00UTC,4.11,295
2017/04/16 00:00UTC,3.97,312
2017/04/16 06:00UTC,3.35,301
2017/04/16 12:00UTC,3.79,311
2017/04/16 18:00UTC,3.46,303
2017/04/17 00:00UTC,2.71,300
2017/04/17 06:00UTC,3.56,271
2017/04/17 12:00UTC,5.82,323
2017/04/17 18:00UTC,4.66,9
2017/04/18 00:00UTC,3.57,31
2017/04/18 06:00UTC,2.69,26
2017/04/18 12:00UTC,4.43,359
2017/04/19 00:00UTC,4.05,21
2017/04/19 06:00UTC,3.33,30
2017/04/19 12:00UTC,4.32,22
2017/04/19 18:00UTC,5.16,37
2017/04/20 00:00UTC,3.58,55
2017/04/20 06:00UTC,2.20,65
2017/04/20 12:00UTC,2.64,42
2017/04/20 18:00UTC,2.97,40
2017/04/21 00:00UTC,1.89,44
2017/04/21 06:00UTC,1.41,26
2017/04/21 12:00UTC,1.38,38
2017/04/21 18:00UTC,1.43,7
2017/04/22 00:00UTC,2.93,1
2017/04/22 06:00UTC,1.67,0
2017/04/22 12:00UTC,3.08,12
2017/04/22 18:00UTC,3.54,22
2017/04/23 00:00UTC,4.15,43
2017/04/23 06:00UTC,3.65,58
2017/04/23 12:00UTC,2.75,55
2017/04/23 18:00UTC,4.27,40
2017/04/24 00:00UTC,2.41,49
2017/04/24 06:00UTC,2.24,53
2017/04/24 12:00UTC,2.56,19
2017/04/24 18:00UTC,2.99,340
2017/04/25 00:00UTC,3.65,337
2017/04/25 06:00UTC,5.13,352
2017/04/25 12:00UTC,2.70,18
2017/04/25 18:00UTC,2.96,350
2017/04/26 00:00UTC,4.77,349
2017/04/26 06:00UTC,3.54,1
2017/04/26 12:00UTC,3.74,345
2017/04/26 18:00UTC,3.41,349
2017/04/27 00:00UTC,3.61,341
2017/04/27 06:00UTC,3.20,350
2017/04/27 12:00UTC,4.89,350
2017/04/27 18:00UTC,4.54,343
2017/04/28 00:00UTC,3.69,320
2017/04/28 06:00UTC,2.88,253
2017/04/28 12:00UTC,3.19,287
2017/04/28 18:00UTC,1.94,316
2017/04/29 00:00UTC,0.69,305
2017/04/29 06:00UTC,0.65,179
2017/04/29 12:00UTC,4.58,138
2017/04/29 18:00UTC,4.94,108
2017/04/30 00:00UTC,5.07,119
2017/04/30 06:00UTC,4.48,150
2017/04/30 12:00UTC,5.03,162
2017/04/30 18:00UTC,8.14,231
2017/05/01 00:00UTC,7.92,186
2017/05/01 06:00UTC,6.80,220
2017/05/01 12:00UTC,7.42,232
2017/05/01 18:00UTC,4.71,207
2017/05/02 00:00UTC,3.11,180
2017/05/02 06:00UTC,1.88,91
2017/05/02 12:00UTC,2.68,14
2017/05/02 18:00UTC,4.03,10
2017/05/03 00:00UTC,3.17,11
2017/05/03 06:00UTC,2.11,341
2017/05/03 12:00UTC,2.60,11
2017/05/03 18:00UTC,1.93,43
2017/05/04 00:00UTC,2.14,12
2017/05/04 06:00UTC,1.76,4
2017/05/04 12:00UTC,2.39,4
2017/05/04 18:00UTC,2.72,25
2017/05/05 00:00UTC,3.09,35
2017/05/05 06:00UTC,2.38,46
2017/05/05 12:00UTC,5.12,79
2017/05/05 18:00UTC,5.04,81
2017/05/06 00:00UTC,5.40,79
2017/05/06 06:00UTC,2.01,104
2017/05/06 12:00UTC,3.73,264
2017/05/06 18:00UTC,4.82,269
2017/05/07 00:00UTC,3.89,281
2017/05/07 06:00UTC,4.81,311
2017/05/07 12:00UTC,4.95,328
2017/05/07 18:00UTC,4.16,340
2017/05/08 00:00UTC,3.73,342
2017/05/08 06:00UTC,1.85,335
2017/05/08 12:00UTC,5.48,0
2017/05/08 18:00UTC,5.20,6
2017/05/09 00:00UTC,3.91,12
2017/05/09 06:00UTC,4.26,31
2017/05/09 12:00UTC,3.27,32
2017/05/09 18:00UTC,4.02,51
2017/05/10 00:00UTC,3.50,83
2017/05/10 06:00UTC,3.77,77
2017/05/10 12:00UTC,2.87,90
2017/05/10 18:00UTC,1.40,167
2017/05/11 00:00UTC,5.11,212
2017/05/11 06:00UTC,1.96,131
2017/05/11 12:00UTC,4.22,177
2017/05/11 18:00UTC,3.58,173
2017/05/12 00:00UTC,4.19,208
2017/05/12 06:00UTC,3.05,202
2017/05/12 12:00UTC,5.02,176
2017/05/12 18:00UTC,4.45,218
2017/05/13 00:00UTC,3.55,214
2017/05/13 06:00UTC,4.03,212
2017/05/13 12:00UTC,5.29,226
2017/05/13 18:00UTC,3.82,218
2017/05/14 00:00UTC,4.80,233
2017/05/14 06:00UTC,3.51,208
2017/05/14 12:00UTC,6.52,240
2017/05/14 18:00UTC,2.82,295
2017/05/15 00:00UTC,0.97,145
2017/05/15 06:00UTC,2.10,162
2017/05/15 12:00UTC,1.94,195
2017/05/15 18:00UTC,1.79,147
2017/05/16 00:00UTC,3.11,177
2017/05/16 06:00UTC,2.87,169
2017/05/16 12:00UTC,1.68,160
2017/05/16 18:00UTC,0.91,94
2017/05/17 00:00UTC,2.98,140
2017/05/17 06:00UTC,2.17,141
2017/05/17 12:00UTC,2.60,161
2017/05/17 18:00UTC,4.91,244
2017/05/18 00:00UTC,2.15,246
2017/05/18 06:00UTC,2.02,229
2017/05/18 12:00UTC,1.81,194
2017/05/18 18:00UTC,7.03,275
2017/05/19 00:00UTC,3.86,252
2017/05/19 06:00UTC,3.39,263
2017/05/19 12:00UTC,4.54,227
2017/05/19 18:00UTC,3.52,233
2017/05/20 00:00UTC,3.81,231
2017/05/20 06:00UTC,2.48,213
2017/05/20 12:00UTC,3.72,228
2017/05/20 18:00UTC,1.65,201
2017/05/21 00:00UTC,1.99,189
2017/05/21 06:00UTC,0.49,117
2017/05/21 12:00UTC,3.49,113
2017/05/21 18:00UTC,3.33,96
2017/05/22 00:00UTC,3.55,92
2017/05/22 06:00UTC,2.94,94
2017/05/22 12:00UTC,1.49,136
2017/05/22 18:00UTC,1.39,278
2017/05/23 00:00UTC,2.03,304
2017/05/23 06:00UTC,3.80,324
2017/05/23 12:00UTC,3.82,335
2017/05/23 18:00UTC,3.28,349
2017/05/24 00:00UTC,2.77,353
2017/05/24 06:00UTC,1.49,21
2017/05/24 12:00UTC,3.09,5
2017/05/24 18:00UTC,3.36,29
2017/05/25 00:00UTC,3.77,38
2017/05/25 06:00UTC,3.73,56
2017/05/25 12:00UTC,4.24,52
2017/05/25 18:00UTC,4.61,63
2017/05/26 00:00UTC,4.04,89
2017/05/26 06:00UTC,4.50,86
2017/05/26 12:00UTC,3.37,86
2017/05/26 18:00UTC,3.58,108
2017/05/27 00:00UTC,2.61,131
2017/05/27 06:00UTC,2.80,228
2017/05/27 12:00UTC,0.32,319
2017/05/27 18:00UTC,2.27,12
2017/05/28 00:00UTC,2.52,12
2017/05/28 06:00UTC,0.59,295
2017/05/28 12:00UTC,1.68,99
2017/05/28 18:00UTC,2.34,110
2017/05/29 00:00UTC,5.72,222
2017/05/29 06:00UTC,0.77,141
2017/05/29 12:00UTC,2.59,279
2017/05/29 18:00UTC,4.35,285
2017/05/30 00:00UTC,1.46,255
2017/05/30 06:00UTC,3.41,286
2017/05/30 12:00UTC,3.12,294
2017/05/30 18:00UTC,3.22,330
2017/05/31 00:00UTC,3.57,12
2017/05/31 06:00UTC,1.93,8
2017/05/31 12:00UTC,2.54,17
2017/05/31 18:00UTC,2.90,34
2017/06/01 00:00UTC,2.87,21
2017/06/01 06:00UTC,1.91,18
2017/06/01 12:00UTC,2.34,97
2017/06/01 18:00UTC,1.48,27
2017/06/02 00:00UTC,0.73,69
2017/06/02 06:00UTC,0.91,184
2017/06/02 12:00UTC,1.03,270
2017/06/02 18:00UTC,0.93,334
2017/06/03 00:00UTC,1.67,320
2017/06/03 06:00UTC,2.70,350
2017/06/03 12:00UTC,3.11,333
2017/06/03 18:00UTC,4.68,324
2017/06/04 00:00UTC,3.32,314
2017/06/04 06:00UTC,2.22,289
2017/06/04 12:00UTC,2.53,273
2017/06/04 18:00UTC,1.07,331
2017/06/05 00:00UTC,0.43,180
2017/06/05 06:00UTC,1.21,151
2017/06/05 12:00UTC,4.88,204
2017/06/05 18:00UTC,4.98,191
2017/06/06 00:00UTC,6.79,192
2017/06/06 06:00UTC,8.49,258
2017/06/06 12:00UTC,11.05,251
2017/06/06 18:00UTC,5.51,255
2017/06/07 00:00UTC,5.33,254
2017/06/07 06:00UTC,6.06,245
2017/06/07 12:00UTC,8.09,244
2017/06/07 18:00UTC,3.56,232
2017/06/08 00:00UTC,3.19,218
2017/06/08 06:00UTC,3.05,187
2017/06/08 12:00UTC,3.86,180
2017/06/08 18:00UTC,2.37,156
2017/06/09 00:00UTC,2.50,243
2017/06/09 06:00UTC,4.52,246
2017/06/09 12:00UTC,5.59,255
2017/06/09 18:00UTC,2.06,282
2017/06/10 00:00UTC,1.57,233
2017/06/10 06:00UTC,1.99,175
2017/06/10 12:00UTC,2.01,209
2017/06/10 18:00UTC,0.67,215
2017/06/11 00:00UTC,1.68,199
2017/06/11 06:00UTC,1.47,125
2017/06/11 12:00UTC,2.43,224
2017/06/11 18:00UTC,3.76,258
2017/06/12 00:00UTC,3.55,316
2017/06/12 06:00UTC,2.45,311
2017/06/12 12:00UTC,2.11,293
2017/06/12 18:00UTC,2.87,353
2017/06/13 00:00UTC,3.84,26
2017/06/13 06:00UTC,1.94,26
2017/06/13 12:00UTC,2.27,44
2017/06/13 18:00UTC,4.06,36
2017/06/14 00:00UTC,2.90,61
2017/06/14 06:00UTC,2.22,68
2017/06/14 12:00UTC,1.94,97
2017/06/14 18:00UTC,0.95,137
2017/06/15 00:00UTC,1.46,106
2017/06/15 06:00UTC,1.57,213
2017/06/15 12:00UTC,3.03,287
2017/06/15 18:00UTC,4.58,317
2017/06/16 00:00UTC,4.48,322
2017/06/16 06:00UTC,2.95,315
2017/06/16 12:00UTC,3.22,320
2017/06/16 18:00UTC,3.74,345
2017/06/17 00:00UTC,3.30,360
2017/06/17 06:00UTC,0.82,1
2017/06/17 12:00UTC,1.98,58
2017/06/17 18:00UTC,3.03,48
2017/06/18 00:00UTC,3.46,48
2017/06/18 06:00UTC,3.20,64
2017/06/18 12:00UTC,3.95,54
2017/06/18 18:00UTC,4.11,64
2017/06/19 00:00UTC,3.18,79
2017/06/19 06:00UTC,1.63,69
2017/06/19 12:00UTC,1.81,75
2017/06/19 18:00UTC,1.98,27
2017/06/20 00:00UTC,1.38,32
2017/06/20 06:00UTC,0.45,66
2017/06/20 12:00UTC,1.58,264
2017/06/20 18:00UTC,3.14,33
2017/06/21 00:00UTC,0.54,197
2017/06/21 06:00UTC,1.77,145
2017/06/21 12:00UTC,2.33,133
2017/06/21 18:00UTC,0.79,172
2017/06/22 00:00UTC,3.23,216
2017/06/22 06:00UTC,1.65,219
2017/06/22 12:00UTC,1.82,268
2017/06/22 18:00UTC,4.44,297
2017/06/23 00:00UTC,4.17,320
2017/06/23 06:00UTC,2.46,290
2017/06/23 12:00UTC,2.26,273
