Name: guitrancourt-b
Location: 49.0033 , 1.79
Issued: 2020/07/08 08:48UTC
Time,Speed(m/s),Direction (deg N)
2017/01/21 06:00UTC,1.32,119
2017/01/21 12:00UTC,2.31,129
2017/01/21 18:00UTC,2.00,143
2017/01/22 00:00UTC,1.10,159
2017/01/22 06:00UTC,2.03,100
2017/01/22 12:00UTC,1.94,45
2017/01/22 18:00UTC,2.23,39
2017/01/23 00:00UTC,2.55,42
2017/01/23 06:00UTC,2.35,32
2017/01/23 12:00UTC,3.18,40
2017/01/23 18:00UTC,2.32,44
2017/01/24 00:00UTC,1.09,6
2017/01/24 06:00UTC,2.17,325
2017/01/24 12:00UTC,0.39,359
2017/01/24 18:00UTC,1.42,83
2017/01/25 00:00UTC,2.12,74
2017/01/25 06:00UTC,1.97,36
2017/01/25 12:00UTC,3.17,86
2017/01/25 18:00UTC,3.76,108
2017/01/26 00:00UTC,4.07,126
2017/01/26 06:00UTC,3.29,141
2017/01/26 12:00UTC,4.22,128
2017/01/26 18:00UTC,5.83,109
2017/01/27 00:00UTC,5.90,122
2017/01/27 06:00UTC,4.16,166
2017/01/27 12:00UTC,5.03,143
2017/01/27 18:00UTC,5.71,154
2017/01/28 00:00UTC,6.14,157
2017/01/28 06:00UTC,6.53,189
2017/01/28 12:00UTC,3.97,223
2017/01/28 18:00UTC,3.93,216
2017/01/29 00:00UTC,3.90,198
2017/01/29 06:00UTC,4.29,222
2017/01/29 12:00UTC,4.58,193
2017/01/29 18:00UTC,6.89,166
2017/01/30 00:00UTC,7.96,202
2017/01/30 06:00UTC,4.59,225
2017/01/30 12:00UTC,3.29,235
2017/01/30 18:00UTC,2.27,227
2017/01/31 00:00UTC,1.84,243
2017/01/31 06:00UTC,1.44,139
2017/01/31 12:00UTC,1.80,78
2017/01/31 18:00UTC,3.01,122
2017/02/01 00:00UTC,4.11,148
2017/02/01 06:00UTC,4.18,178
2017/02/01 12:00UTC,4.62,181
2017/02/01 18:00UTC,5.33,191
2017/02/02 00:00UTC,5.97,189
2017/02/02 06:00UTC,6.20,162
2017/02/02 12:00UTC,7.59,182
2017/02/02 18:00UTC,6.52,190
2017/02/03 00:00UTC,6.75,208
2017/02/03 06:00UTC,5.58,193
2017/02/03 12:00UTC,7.50,158
2017/02/03 18:00UTC,9.87,225
2017/02/04 00:00UTC,5.68,190
2017/02/04 06:00UTC,7.09,112
2017/02/04 12:00UTC,6.10,298
2017/02/04 18:00UTC,4.83,239
2017/02/05 00:00UTC,5.16,164
2017/02/05 06:00UTC,4.55,111
2017/02/05 12:00UTC,4.17,214
2017/02/05 18:00UTC,3.19,328
2017/02/06 00:00UTC,7.54,334
2017/02/06 06:00UTC,5.79,325
2017/02/06 12:00UTC,2.44,305
2017/02/06 18:00UTC,3.06,198
2017/02/07 00:00UTC,5.68,174
2017/02/07 06:00UTC,2.88,212
2017/02/07 12:00UTC,6.86,290
2017/02/07 18:00UTC,3.57,309
2017/02/08 00:00UTC,3.97,306
2017/02/08 06:00UTC,3.51,331
2017/02/08 12:00UTC,5.43,348
2017/02/08 18:00UTC,4.05,357
2017/02/09 00:00UTC,4.04,2
2017/02/09 06:00UTC,2.94,9
2017/02/09 12:00UTC,3.32,45
2017/02/09 18:00UTC,3.09,65
2017/02/10 00:00UTC,3.10,57
2017/02/10 06:00UTC,3.32,31
2017/02/10 12:00UTC,4.10,50
2017/02/10 18:00UTC,3.63,7
2017/02/11 00:00UTC,3.62,349
2017/02/11 06:00UTC,3.08,349
2017/02/11 12:00UTC,2.18,36
2017/02/11 18:00UTC,3.03,34
2017/02/12 00:00UTC,1.77,55
2017/02/12 06:00UTC,3.69,79
2017/02/12 12:00UTC,3.92,80
2017/02/12 18:00UTC,5.52,95
2017/02/13 00:00UTC,7.15,102
2017/02/13 06:00UTC,6.38,98
2017/02/13 12:00UTC,6.79,93
2017/02/13 18:00UTC,6.50,97
2017/02/14 00:00UTC,5.08,113
2017/02/14 06:00UTC,4.53,157
2017/02/14 12:00UTC,5.87,143
2017/02/14 18:00UTC,5.14,166
2017/02/15 00:00UTC,4.33,162
2017/02/15 06:00UTC,4.20,179
2017/02/15 12:00UTC,4.96,190
2017/02/15 18:00UTC,2.94,217
2017/02/16 00:00UTC,1.80,331
2017/02/16 06:00UTC,1.93,49
2017/02/16 12:00UTC,1.25,355
2017/02/16 18:00UTC,2.12,336
2017/02/17 00:00UTC,2.74,320
2017/02/17 06:00UTC,1.24,323
2017/02/17 12:00UTC,0.48,293
2017/02/17 18:00UTC,1.15,170
2017/02/18 00:00UTC,2.30,149
2017/02/18 06:00UTC,1.50,141
2017/02/18 12:00UTC,2.01,132
2017/02/18 18:00UTC,3.01,112
2017/02/19 00:00UTC,2.36,182
2017/02/19 06:00UTC,1.22,250
2017/02/19 12:00UTC,2.25,263
2017/02/19 18:00UTC,2.82,279
2017/02/20 00:00UTC,4.42,253
2017/02/20 06:00UTC,4.35,236
2017/02/20 12:00UTC,4.67,241
2017/02/20 18:00UTC,4.67,263
2017/02/21 00:00UTC,6.49,276
2017/02/21 06:00UTC,5.15,271
2017/02/21 12:00UTC,5.26,269
2017/02/21 18:00UTC,4.87,254
2017/02/22 00:00UTC,5.93,247
2017/02/22 06:00UTC,6.59,252
2017/02/22 12:00UTC,8.27,254
2017/02/22 18:00UTC,6.24,239
2017/02/23 00:00UTC,6.61,237
2017/02/23 06:00UTC,8.02,220
2017/02/23 12:00UTC,11.40,238
2017/02/23 18:00UTC,8.23,273
2017/02/24 00:00UTC,6.50,276
2017/02/24 06:00UTC,4.93,287
2017/02/24 12:00UTC,6.33,315
2017/02/24 18:00UTC,3.33,334
2017/02/25 00:00UTC,2.80,204
2017/02/25 06:00UTC,4.04,196
2017/02/25 12:00UTC,4.92,202
2017/02/25 18:00UTC,5.25,207
2017/02/26 00:00UTC,5.51,217
2017/02/26 06:00UTC,5.37,216
2017/02/26 12:00UTC,5.69,209
2017/02/26 18:00UTC,6.99,205
2017/02/27 00:00UTC,7.78,211
2017/02/27 06:00UTC,7.77,197
2017/02/27 12:00UTC,11.10,191
2017/02/27 18:00UTC,8.39,220
2017/02/28 00:00UTC,7.97,222
2017/02/28 06:00UTC,5.84,202
2017/02/28 12:00UTC,8.35,266
2017/02/28 18:00UTC,6.49,244
2017/03/01 00:00UTC,8.23,252
2017/03/01 06:00UTC,6.71,241
2017/03/01 12:00UTC,7.12,202
2017/03/01 18:00UTC,6.90,248
2017/03/02 00:00UTC,9.71,263
2017/03/02 06:00UTC,7.42,255
2017/03/02 12:00UTC,8.25,262
2017/03/02 18:00UTC,3.52,213
2017/03/03 00:00UTC,4.19,154
2017/03/03 06:00UTC,5.16,155
2017/03/03 12:00UTC,5.74,169
2017/03/03 18:00UTC,5.41,164
2017/03/04 00:00UTC,6.00,176
2017/03/04 06:00UTC,3.18,245
2017/03/04 12:00UTC,3.62,271
2017/03/04 18:00UTC,5.58,228
2017/03/05 00:00UTC,5.24,235
2017/03/05 06:00UTC,6.93,199
2017/03/05 12:00UTC,8.54,240
2017/03/05 18:00UTC,8.97,260
2017/03/06 00:00UTC,9.80,255
2017/03/06 06:00UTC,3.51,236
2017/03/06 12:00UTC,5.91,23
2017/03/06 18:00UTC,6.63,277
2017/03/07 00:00UTC,7.27,285
2017/03/07 06:00UTC,6.15,296
2017/03/07 12:00UTC,5.47,283
2017/03/07 18:00UTC,1.10,263
2017/03/08 00:00UTC,4.83,193
2017/03/08 06:00UTC,5.94,212
2017/03/08 12:00UTC,8.61,253
2017/03/08 18:00UTC,6.34,259
2017/03/09 00:00UTC,5.48,254
2017/03/09 06:00UTC,5.54,245
2017/03/09 12:00UTC,4.85,266
2017/03/09 18:00UTC,3.58,303
2017/03/10 00:00UTC,2.13,26
2017/03/10 06:00UTC,1.48,119
2017/03/10 12:00UTC,3.05,148
2017/03/10 18:00UTC,2.68,113
2017/03/11 00:00UTC,3.22,142
2017/03/11 06:00UTC,2.74,122
2017/03/11 12:00UTC,2.58,120
2017/03/11 18:00UTC,2.83,82
2017/03/12 00:00UTC,1.17,124
2017/03/12 06:00UTC,0.35,336
2017/03/12 12:00UTC,2.55,324
2017/03/12 18:00UTC,5.59,338
2017/03/13 00:00UTC,3.79,342
2017/03/13 06:00UTC,5.16,353
2017/03/13 12:00UTC,5.07,342
2017/03/13 18:00UTC,4.16,346
2017/03/14 00:00UTC,2.61,332
2017/03/14 06:00UTC,1.30,282
2017/03/14 12:00UTC,1.97,283
2017/03/14 18:00UTC,3.01,319
2017/03/15 00:00UTC,2.60,311
2017/03/15 06:00UTC,1.57,18
2017/03/15 12:00UTC,1.96,38
2017/03/15 18:00UTC,2.26,16
2017/03/16 00:00UTC,1.82,64
2017/03/16 06:00UTC,1.99,107
2017/03/16 12:00UTC,2.33,146
2017/03/16 18:00UTC,1.39,209
2017/03/17 00:00UTC,4.99,317
2017/03/17 06:00UTC,3.28,318
2017/03/17 12:00UTC,4.18,303
2017/03/17 18:00UTC,5.10,276
2017/03/18 00:00UTC,7.95,248
2017/03/18 06:00UTC,8.32,263
2017/03/18 12:00UTC,10.77,278
2017/03/19 00:00UTC,5.83,261
2017/03/19 06:00UTC,5.64,258
2017/03/19 12:00UTC,8.19,252
2017/03/19 18:00UTC,5.24,258
2017/03/20 00:00UTC,5.07,244
2017/03/20 06:00UTC,5.07,226
2017/03/20 12:00UTC,8.23,222
2017/03/20 18:00UTC,6.40,226
2017/03/21 00:00UTC,6.32,240
2017/03/21 06:00UTC,4.43,275
2017/03/21 12:00UTC,5.17,294
2017/03/21 18:00UTC,1.53,274
2017/03/22 00:00UTC,5.14,171
2017/03/22 06:00UTC,6.00,171
2017/03/22 12:00UTC,7.79,162
2017/03/22 18:00UTC,2.78,157
2017/03/23 00:00UTC,4.15,127
2017/03/23 06:00UTC,3.12,98
2017/03/23 12:00UTC,3.39,101
2017/03/23 18:00UTC,3.18,150
2017/03/24 00:00UTC,4.00,201
2017/03/24 06:00UTC,2.89,299
2017/03/24 12:00UTC,4.20,40
2017/03/24 18:00UTC,4.09,47
2017/03/25 00:00UTC,6.12,59
2017/03/25 06:00UTC,7.04,54
2017/03/25 12:00UTC,7.52,56
2017/03/25 18:00UTC,6.76,57
2017/03/26 00:00UTC,6.16,68
2017/03/26 06:00UTC,4.80,87
2017/03/26 12:00UTC,2.49,121
2017/03/26 18:00UTC,2.32,99
2017/03/27 00:00UTC,3.02,93
2017/03/27 06:00UTC,2.18,70
2017/03/27 12:00UTC,2.58,96
2017/03/27 18:00UTC,2.49,145
2017/03/28 00:00UTC,3.73,166
2017/03/28 06:00UTC,3.28,230
2017/03/28 12:00UTC,5.07,233
2017/03/28 18:00UTC,3.99,238
2017/03/29 00:00UTC,3.76,236
2017/03/29 06:00UTC,3.51,224
2017/03/29 12:00UTC,2.94,194
2017/03/29 18:00UTC,2.59,185
2017/03/30 00:00UTC,4.58,187
2017/03/30 06:00UTC,3.64,163
2017/03/30 12:00UTC,3.80,143
2017/03/30 18:00UTC,5.05,158
2017/03/31 00:00UTC,5.24,174
2017/03/31 06:00UTC,5.08,208
2017/03/31 12:00UTC,5.33,213
2017/03/31 18:00UTC,4.13,192
2017/04/01 00:00UTC,4.68,207
2017/04/01 06:00UTC,3.52,232
2017/04/01 12:00UTC,3.92,220
2017/04/01 18:00UTC,1.54,221
2017/04/02 00:00UTC,0.94,335
2017/04/02 06:00UTC,2.06,334
2017/04/02 12:00UTC,1.97,330
2017/04/02 18:00UTC,2.87,349
2017/04/03 00:00UTC,2.65,5
2017/04/03 06:00UTC,0.52,94
2017/04/03 12:00UTC,0.55,42
2017/04/03 18:00UTC,0.79,346
2017/04/04 00:00UTC,1.05,334
2017/04/04 06:00UTC,0.28,78
2017/04/04 12:00UTC,3.22,3
2017/04/04 18:00UTC,4.26,356
2017/04/05 00:00UTC,4.34,354
2017/04/05 06:00UTC,3.78,4
2017/04/05 12:00UTC,5.08,6
2017/04/05 18:00UTC,5.90,345
2017/04/06 00:00UTC,4.14,13
2017/04/06 06:00UTC,3.37,20
2017/04/06 12:00UTC,5.03,24
2017/04/06 18:00UTC,4.02,26
2017/04/07 00:00UTC,2.07,31
2017/04/07 06:00UTC,1.58,6
2017/04/07 12:00UTC,0.88,47
2017/04/07 18:00UTC,2.18,3
2017/04/08 00:00UTC,2.63,43
2017/04/08 06:00UTC,1.22,88
2017/04/08 12:00UTC,1.60,78
2017/04/08 18:00UTC,2.62,73
2017/04/09 00:00UTC,2.43,102
2017/04/09 06:00UTC,2.25,133
2017/04/09 12:00UTC,1.61,148
2017/04/09 18:00UTC,1.70,238
2017/04/10 00:00UTC,4.22,292
2017/04/10 06:00UTC,4.59,322
2017/04/10 12:00UTC,5.09,346
2017/04/10 18:00UTC,5.17,353
2017/04/11 00:00UTC,2.93,340
2017/04/11 06:00UTC,2.05,5
2017/04/11 12:00UTC,1.82,45
2017/04/11 18:00UTC,2.75,344
2017/04/12 00:00UTC,2.36,341
2017/04/12 06:00UTC,2.54,273
2017/04/12 12:00UTC,2.44,267
2017/04/12 18:00UTC,5.31,308
2017/04/13 00:00UTC,4.01,301
2017/04/13 06:00UTC,2.93,293
2017/04/13 12:00UTC,3.24,310
2017/04/13 18:00UTC,3.10,348
2017/04/14 00:00UTC,3.04,33
2017/04/14 06:00UTC,1.52,353
2017/04/14 12:00UTC,2.76,313
2017/04/14 18:00UTC,4.06,325
2017/04/15 00:00UTC,3.10,290
2017/04/15 06:00UTC,3.31,262
2017/04/15 12:00UTC,6.19,277
2017/04/15 18:00UTC,4.59,310
2017/04/16 00:00UTC,4.49,291
2017/04/16 06:00UTC,3.87,299
2017/04/16 12:00UTC,4.47,294
2017/04/16 18:00UTC,5.01,306
2017/04/17 00:00UTC,4.30,262
2017/04/17 06:00UTC,4.67,281
2017/04/17 12:00UTC,7.45,332
2017/04/17 18:00UTC,4.83,9
2017/04/18 00:00UTC,3.31,22
2017/04/18 06:00UTC,2.29,9
2017/04/18 12:00UTC,5.95,354
2017/04/19 00:00UTC,3.62,18
2017/04/19 06:00UTC,3.13,36
2017/04/19 12:00UTC,4.22,32
2017/04/19 18:00UTC,5.17,49
2017/04/20 00:00UTC,3.77,59
2017/04/20 06:00UTC,1.32,76
2017/04/20 12:00UTC,1.24,46
2017/04/20 18:00UTC,2.39,30
2017/04/21 00:00UTC,1.46,57
2017/04/21 06:00UTC,0.87,317
2017/04/21 12:00UTC,0.97,232
2017/04/21 18:00UTC,2.35,339
2017/04/22 00:00UTC,2.45,340
2017/04/22 06:00UTC,1.51,325
2017/04/22 12:00UTC,3.26,4
2017/04/22 18:00UTC,4.93,3
2017/04/23 00:00UTC,3.49,41
2017/04/23 06:00UTC,2.62,65
2017/04/23 12:00UTC,2.41,72
2017/04/23 18:00UTC,4.07,41
2017/04/24 00:00UTC,1.87,56
2017/04/24 06:00UTC,0.81,55
2017/04/24 12:00UTC,0.29,231
2017/04/24 18:00UTC,4.77,323
2017/04/25 00:00UTC,4.09,308
2017/04/25 06:00UTC,4.05,348
2017/04/25 12:00UTC,2.53,356
2017/04/25 18:00UTC,4.50,343
2017/04/26 00:00UTC,4.21,347
2017/04/26 06:00UTC,3.07,349
2017/04/26 12:00UTC,5.24,346
2017/04/26 18:00UTC,4.23,344
2017/04/27 00:00UTC,3.46,349
2017/04/27 06:00UTC,3.09,345
2017/04/27 12:00UTC,5.60,341
2017/04/27 18:00UTC,5.30,334
2017/04/28 00:00UTC,2.96,293
2017/04/28 06:00UTC,2.84,262
2017/04/28 12:00UTC,2.86,312
2017/04/28 18:00UTC,2.85,334
2017/04/29 00:00UTC,0.70,325
2017/04/29 06:00UTC,0.70,147
2017/04/29 12:00UTC,4.54,138
2017/04/29 18:00UTC,5.00,115
2017/04/30 00:00UTC,5.66,116
2017/04/30 06:00UTC,4.60,137
2017/04/30 12:00UTC,5.96,155
2017/04/30 18:00UTC,7.72,205
2017/05/01 00:00UTC,7.10,178
2017/05/01 06:00UTC,7.52,211
2017/05/01 12:00UTC,7.66,225
2017/05/01 18:00UTC,4.48,201
2017/05/02 00:00UTC,2.99,168
2017/05/02 06:00UTC,1.39,116
2017/05/02 12:00UTC,2.06,26
2017/05/02 18:00UTC,5.24,18
2017/05/03 00:00UTC,2.70,357
2017/05/03 06:00UTC,3.09,344
2017/05/03 12:00UTC,3.03,6
2017/05/03 18:00UTC,2.10,34
2017/05/04 00:00UTC,2.75,12
2017/05/04 06:00UTC,1.99,1
2017/05/04 12:00UTC,3.02,14
2017/05/04 18:00UTC,3.66,22
2017/05/05 00:00UTC,4.06,33
2017/05/05 06:00UTC,3.03,41
2017/05/05 12:00UTC,6.70,69
2017/05/05 18:00UTC,5.40,76
2017/05/06 00:00UTC,5.97,78
2017/05/06 06:00UTC,3.36,86
2017/05/06 12:00UTC,0.19,38
2017/05/06 18:00UTC,3.66,302
2017/05/07 00:00UTC,4.53,319
2017/05/07 06:00UTC,4.83,318
2017/05/07 12:00UTC,5.07,321
2017/05/07 18:00UTC,4.97,337
2017/05/08 00:00UTC,3.54,323
2017/05/08 06:00UTC,2.39,350
2017/05/08 12:00UTC,3.96,354
2017/05/08 18:00UTC,5.97,0
2017/05/09 00:00UTC,4.44,12
2017/05/09 06:00UTC,3.50,32
2017/05/09 12:00UTC,3.04,32
2017/05/09 18:00UTC,3.95,47
2017/05/10 00:00UTC,3.71,69
2017/05/10 06:00UTC,3.40,73
2017/05/10 12:00UTC,3.27,92
2017/05/10 18:00UTC,2.10,114
2017/05/11 00:00UTC,4.44,192
2017/05/11 06:00UTC,2.04,151
2017/05/11 12:00UTC,5.35,163
2017/05/11 18:00UTC,4.69,171
2017/05/12 00:00UTC,3.95,208
2017/05/12 06:00UTC,4.26,202
2017/05/12 12:00UTC,6.90,171
2017/05/12 18:00UTC,4.36,210
2017/05/13 00:00UTC,4.31,215
2017/05/13 06:00UTC,4.45,210
2017/05/13 12:00UTC,5.18,229
2017/05/13 18:00UTC,3.57,214
2017/05/14 00:00UTC,4.55,227
2017/05/14 06:00UTC,4.77,206
2017/05/14 12:00UTC,6.20,244
2017/05/14 18:00UTC,2.78,329
2017/05/15 00:00UTC,2.34,112
2017/05/15 06:00UTC,2.86,168
2017/05/15 12:00UTC,2.23,190
2017/05/15 18:00UTC,2.61,163
2017/05/16 00:00UTC,4.72,183
2017/05/16 06:00UTC,3.82,184
2017/05/16 12:00UTC,2.87,178
2017/05/16 18:00UTC,1.02,195
2017/05/17 00:00UTC,1.15,97
2017/05/17 06:00UTC,2.67,132
2017/05/17 12:00UTC,2.61,161
2017/05/17 18:00UTC,4.98,232
2017/05/18 00:00UTC,2.35,273
2017/05/18 06:00UTC,1.31,264
2017/05/18 12:00UTC,1.64,7
2017/05/18 18:00UTC,10.19,302
2017/05/19 00:00UTC,4.80,260
2017/05/19 06:00UTC,3.71,260
2017/05/19 12:00UTC,4.52,232
2017/05/19 18:00UTC,2.21,246
2017/05/20 00:00UTC,2.71,242
2017/05/20 06:00UTC,2.02,224
2017/05/20 12:00UTC,3.90,215
2017/05/20 18:00UTC,2.22,215
2017/05/21 00:00UTC,2.62,189
2017/05/21 06:00UTC,0.83,156
2017/05/21 12:00UTC,3.49,130
2017/05/21 18:00UTC,4.02,115
2017/05/22 00:00UTC,3.98,98
2017/05/22 06:00UTC,3.27,106
2017/05/22 12:00UTC,2.23,133
2017/05/22 18:00UTC,0.72,258
2017/05/23 00:00UTC,3.88,306
2017/05/23 06:00UTC,3.83,307
2017/05/23 12:00UTC,3.31,325
2017/05/23 18:00UTC,4.01,341
2017/05/24 00:00UTC,2.30,324
2017/05/24 06:00UTC,1.42,319
2017/05/24 12:00UTC,2.37,341
2017/05/24 18:00UTC,3.41,21
2017/05/25 00:00UTC,3.52,41
2017/05/25 06:00UTC,3.60,58
2017/05/25 12:00UTC,4.07,57
2017/05/25 18:00UTC,4.50,66
2017/05/26 00:00UTC,4.11,84
2017/05/26 06:00UTC,4.73,96
2017/05/26 12:00UTC,4.57,92
2017/05/26 18:00UTC,3.74,112
2017/05/27 00:00UTC,3.43,130
2017/05/27 06:00UTC,2.75,204
2017/05/27 12:00UTC,1.24,292
2017/05/27 18:00UTC,3.58,1
2017/05/28 00:00UTC,2.33,8
2017/05/28 06:00UTC,0.74,7
2017/05/28 12:00UTC,1.93,71
2017/05/28 18:00UTC,1.88,113
2017/05/29 00:00UTC,0.84,253
2017/05/29 06:00UTC,0.14,332
2017/05/29 12:00UTC,3.54,264
2017/05/29 18:00UTC,3.13,291
2017/05/30 00:00UTC,2.43,257
2017/05/30 06:00UTC,3.80,314
2017/05/30 12:00UTC,4.72,290
2017/05/30 18:00UTC,4.60,323
2017/05/31 00:00UTC,2.48,351
2017/05/31 06:00UTC,1.55,320
2017/05/31 12:00UTC,0.96,353
2017/05/31 18:00UTC,3.15,17
2017/06/01 00:00UTC,3.22,25
2017/06/01 06:00UTC,1.35,12
2017/06/01 12:00UTC,1.54,63
2017/06/01 18:00UTC,0.78,29
2017/06/02 00:00UTC,2.35,56
2017/06/02 06:00UTC,0.54,113
2017/06/02 12:00UTC,1.35,127
2017/06/02 18:00UTC,2.05,277
2017/06/03 00:00UTC,2.42,316
2017/06/03 06:00UTC,2.89,325
2017/06/03 12:00UTC,5.04,311
2017/06/03 18:00UTC,4.05,315
2017/06/04 00:00UTC,3.45,292
2017/06/04 06:00UTC,3.15,276
2017/06/04 12:00UTC,2.92,263
2017/06/04 18:00UTC,1.41,319
2017/06/05 00:00UTC,1.83,223
2017/06/05 06:00UTC,1.80,190
2017/06/05 12:00UTC,5.48,207
2017/06/05 18:00UTC,5.18,193
2017/06/06 00:00UTC,7.98,185
2017/06/06 06:00UTC,9.64,248
2017/06/06 12:00UTC,8.31,257
2017/06/06 18:00UTC,5.55,261
2017/06/07 00:00UTC,6.52,251
2017/06/07 06:00UTC,6.66,246
2017/06/07 12:00UTC,8.63,257
2017/06/07 18:00UTC,3.94,247
2017/06/08 00:00UTC,4.12,220
2017/06/08 06:00UTC,3.45,191
2017/06/08 12:00UTC,5.05,190
2017/06/08 18:00UTC,1.91,203
2017/06/09 00:00UTC,3.13,221
2017/06/09 06:00UTC,4.23,254
2017/06/09 12:00UTC,5.00,265
2017/06/09 18:00UTC,2.55,312
2017/06/10 00:00UTC,1.14,55
2017/06/10 06:00UTC,2.37,169
2017/06/10 12:00UTC,2.02,200
2017/06/10 18:00UTC,1.55,226
2017/06/11 00:00UTC,3.01,215
2017/06/11 06:00UTC,1.42,189
2017/06/11 12:00UTC,3.36,248
2017/06/11 18:00UTC,6.07,305
2017/06/12 00:00UTC,4.32,295
2017/06/12 06:00UTC,3.05,279
2017/06/12 12:00UTC,3.74,289
2017/06/12 18:00UTC,3.74,334
2017/06/13 00:00UTC,2.81,7
2017/06/13 06:00UTC,1.05,352
2017/06/13 12:00UTC,1.19,41
2017/06/13 18:00UTC,2.91,47
2017/06/14 00:00UTC,2.89,64
2017/06/14 06:00UTC,2.53,75
2017/06/14 12:00UTC,2.92,99
2017/06/14 18:00UTC,1.23,156
2017/06/15 00:00UTC,1.85,147
2017/06/15 06:00UTC,1.92,288
2017/06/15 12:00UTC,3.80,309
2017/06/15 18:00UTC,5.30,306
2017/06/16 00:00UTC,4.49,299
2017/06/16 06:00UTC,3.71,307
2017/06/16 12:00UTC,5.40,310
2017/06/16 18:00UTC,3.91,334
2017/06/17 00:00UTC,2.66,339
2017/06/17 06:00UTC,1.45,271
2017/06/17 12:00UTC,0.20,57
2017/06/17 18:00UTC,2.77,34
2017/06/18 00:00UTC,4.34,33
2017/06/18 06:00UTC,2.72,58
2017/06/18 12:00UTC,3.47,75
2017/06/18 18:00UTC,3.57,71
2017/06/19 00:00UTC,3.01,95
2017/06/19 06:00UTC,1.85,80
2017/06/19 12:00UTC,2.06,86
2017/06/19 18:00UTC,1.92,50
2017/06/20 00:00UTC,1.60,51
2017/06/20 06:00UTC,1.20,99
2017/06/20 12:00UTC,0.67,102
2017/06/20 18:00UTC,2.99,42
2017/06/21 00:00UTC,1.92,79
2017/06/21 06:00UTC,2.52,111
2017/06/21 12:00UTC,3.27,161
2017/06/21 18:00UTC,1.49,151
2017/06/22 00:00UTC,3.16,234
2017/06/22 06:00UTC,2.37,311
2017/06/22 12:00UTC,2.43,294
2017/06/22 18:00UTC,4.43,318
2017/06/23 00:00UTC,4.52,307
2017/06/23 06:00UTC,3.23,270
2017/06/23 12:00UTC,3.37,289
