Name: angerville-2
Location: 48.3219 , 2.0306
Issued: 2020/07/08 08:48UTC
Time,Speed(m/s),Direction (deg N)
2017/01/13 18:00UTC,5.85,299
2017/01/14 00:00UTC,5.04,295
2017/01/14 06:00UTC,3.91,301
2017/01/14 12:00UTC,5.14,291
2017/01/14 18:00UTC,3.09,285
2017/01/15 00:00UTC,2.65,330
2017/01/15 06:00UTC,2.09,307
2017/01/15 12:00UTC,2.62,283
2017/01/15 18:00UTC,3.43,183
2017/01/16 00:00UTC,1.12,76
2017/01/16 06:00UTC,2.65,44
2017/01/16 12:00UTC,2.32,25
2017/01/16 18:00UTC,2.43,23
2017/01/17 00:00UTC,3.02,31
2017/01/17 06:00UTC,3.04,25
2017/01/17 12:00UTC,5.67,31
2017/01/17 18:00UTC,4.47,26
2017/01/18 00:00UTC,5.38,44
2017/01/18 06:00UTC,5.29,32
2017/01/18 12:00UTC,6.06,51
2017/01/18 18:00UTC,4.41,34
2017/01/19 00:00UTC,4.37,39
2017/01/19 06:00UTC,4.68,47
2017/01/19 12:00UTC,4.01,64
2017/01/19 18:00UTC,2.31,41
2017/01/20 00:00UTC,2.45,49
2017/01/20 06:00UTC,2.78,63
2017/01/20 12:00UTC,2.91,96
2017/01/20 18:00UTC,2.07,61
2017/01/21 00:00UTC,2.11,81
2017/01/21 06:00UTC,1.55,91
2017/01/21 12:00UTC,2.09,114
2017/01/21 18:00UTC,1.66,94
2017/01/22 00:00UTC,1.57,90
2017/01/22 06:00UTC,2.86,69
2017/01/22 12:00UTC,2.98,39
2017/01/22 18:00UTC,2.85,31
2017/01/23 00:00UTC,2.82,28
2017/01/23 06:00UTC,2.75,12
2017/01/23 12:00UTC,3.41,28
2017/01/23 18:00UTC,2.36,18
2017/01/24 00:00UTC,1.91,23
2017/01/24 06:00UTC,0.38,360
2017/01/24 12:00UTC,0.84,351
2017/01/24 18:00UTC,1.61,35
2017/01/25 00:00UTC,2.00,46
2017/01/25 06:00UTC,2.41,22
2017/01/25 12:00UTC,3.51,55
2017/01/25 18:00UTC,2.59,104
2017/01/26 00:00UTC,2.68,106
2017/01/26 06:00UTC,3.04,112
2017/01/26 12:00UTC,3.74,112
2017/01/26 18:00UTC,3.67,104
2017/01/27 00:00UTC,5.40,122
2017/01/27 06:00UTC,3.00,163
2017/01/27 12:00UTC,5.07,149
2017/01/27 18:00UTC,5.69,159
2017/01/28 00:00UTC,5.92,152
2017/01/28 06:00UTC,4.93,171
2017/01/28 12:00UTC,4.31,211
2017/01/28 18:00UTC,2.60,195
2017/01/29 00:00UTC,2.96,183
2017/01/29 06:00UTC,3.82,211
2017/01/29 12:00UTC,4.33,184
2017/01/29 18:00UTC,4.33,155
2017/01/30 00:00UTC,7.83,198
2017/01/30 06:00UTC,5.33,221
2017/01/30 12:00UTC,4.61,237
2017/01/30 18:00UTC,2.84,224
2017/01/31 00:00UTC,3.13,210
2017/01/31 06:00UTC,2.21,209
2017/01/31 12:00UTC,1.12,229
2017/01/31 18:00UTC,2.07,181
2017/02/01 00:00UTC,2.89,168
2017/02/01 06:00UTC,2.85,182
2017/02/01 12:00UTC,4.50,180
2017/02/01 18:00UTC,3.27,193
2017/02/02 00:00UTC,3.73,179
2017/02/02 06:00UTC,4.96,154
2017/02/02 12:00UTC,7.23,193
2017/02/02 18:00UTC,4.91,184
2017/02/03 00:00UTC,5.18,205
2017/02/03 06:00UTC,4.22,179
2017/02/03 12:00UTC,8.76,173
2017/02/03 18:00UTC,8.70,243
2017/02/04 00:00UTC,5.17,184
2017/02/04 06:00UTC,7.65,146
2017/02/04 12:00UTC,8.34,294
2017/02/04 18:00UTC,3.47,214
2017/02/05 00:00UTC,4.31,174
2017/02/05 06:00UTC,4.24,149
2017/02/05 12:00UTC,5.64,232
2017/02/05 18:00UTC,2.54,288
2017/02/06 00:00UTC,7.63,338
2017/02/06 06:00UTC,4.72,327
2017/02/06 12:00UTC,2.28,336
2017/02/06 18:00UTC,2.21,191
2017/02/07 00:00UTC,4.93,178
2017/02/07 06:00UTC,2.42,193
2017/02/07 12:00UTC,4.94,301
2017/02/07 18:00UTC,2.25,301
2017/02/08 00:00UTC,2.57,315
2017/02/08 06:00UTC,2.43,347
2017/02/08 12:00UTC,4.93,348
2017/02/08 18:00UTC,2.79,354
2017/02/09 00:00UTC,2.80,345
2017/02/09 06:00UTC,2.80,355
2017/02/09 12:00UTC,3.02,34
2017/02/09 18:00UTC,2.11,52
2017/02/10 00:00UTC,2.25,51
2017/02/10 06:00UTC,2.54,31
2017/02/10 12:00UTC,3.27,35
2017/02/10 18:00UTC,2.87,360
2017/02/11 00:00UTC,2.45,343
2017/02/11 06:00UTC,2.44,329
2017/02/11 12:00UTC,2.24,333
2017/02/11 18:00UTC,1.33,37
2017/02/12 00:00UTC,1.81,74
2017/02/12 06:00UTC,3.65,60
2017/02/12 12:00UTC,4.45,72
2017/02/12 18:00UTC,5.43,88
2017/02/13 00:00UTC,5.31,95
2017/02/13 06:00UTC,6.71,89
2017/02/13 12:00UTC,6.11,87
2017/02/13 18:00UTC,4.97,75
2017/02/14 00:00UTC,4.35,107
2017/02/14 06:00UTC,3.74,131
2017/02/14 12:00UTC,5.34,146
2017/02/14 18:00UTC,3.82,139
2017/02/15 00:00UTC,3.53,157
2017/02/15 06:00UTC,3.62,180
2017/02/15 12:00UTC,4.33,187
2017/02/15 18:00UTC,2.10,199
2017/02/16 00:00UTC,1.51,250
2017/02/16 06:00UTC,1.16,221
2017/02/16 12:00UTC,2.10,248
2017/02/16 18:00UTC,2.14,295
2017/02/17 00:00UTC,2.10,342
2017/02/17 06:00UTC,1.63,12
2017/02/17 12:00UTC,0.63,41
2017/02/17 18:00UTC,1.51,78
2017/02/18 00:00UTC,2.14,115
2017/02/18 06:00UTC,2.62,112
2017/02/18 12:00UTC,2.98,107
2017/02/18 18:00UTC,2.58,91
2017/02/19 00:00UTC,1.11,101
2017/02/19 06:00UTC,1.32,263
2017/02/19 12:00UTC,2.50,287
2017/02/19 18:00UTC,2.38,282
2017/02/20 00:00UTC,2.53,265
2017/02/20 06:00UTC,3.66,225
2017/02/20 12:00UTC,4.41,236
2017/02/20 18:00UTC,3.61,241
2017/02/21 00:00UTC,4.26,257
2017/02/21 06:00UTC,3.63,254
2017/02/21 12:00UTC,4.81,263
2017/02/21 18:00UTC,3.83,252
2017/02/22 00:00UTC,4.57,242
2017/02/22 06:00UTC,3.75,246
2017/02/22 12:00UTC,5.79,250
2017/02/22 18:00UTC,4.54,242
2017/02/23 00:00UTC,3.96,224
2017/02/23 06:00UTC,6.57,220
2017/02/23 12:00UTC,9.70,232
2017/02/23 18:00UTC,5.39,270
2017/02/24 00:00UTC,4.76,264
2017/02/24 06:00UTC,2.76,285
2017/02/24 12:00UTC,5.66,323
2017/02/24 18:00UTC,2.91,326
2017/02/25 00:00UTC,0.57,319
2017/02/25 06:00UTC,2.95,191
2017/02/25 12:00UTC,4.03,203
2017/02/25 18:00UTC,3.02,182
2017/02/26 00:00UTC,3.63,201
2017/02/26 06:00UTC,4.18,214
2017/02/26 12:00UTC,5.06,212
2017/02/26 18:00UTC,4.93,208
2017/02/27 00:00UTC,6.10,208
2017/02/27 06:00UTC,6.28,203
2017/02/27 12:00UTC,12.11,200
2017/02/27 18:00UTC,6.82,233
2017/02/28 00:00UTC,6.71,230
2017/02/28 06:00UTC,4.44,189
2017/02/28 12:00UTC,8.38,257
2017/02/28 18:00UTC,5.14,250
2017/03/01 00:00UTC,6.49,253
2017/03/01 06:00UTC,4.93,230
2017/03/01 12:00UTC,7.72,203
2017/03/01 18:00UTC,8.45,231
2017/03/02 00:00UTC,5.73,258
2017/03/02 06:00UTC,3.55,232
2017/03/02 12:00UTC,4.37,249
2017/03/02 18:00UTC,2.23,192
2017/03/03 00:00UTC,2.84,128
2017/03/03 06:00UTC,3.93,158
2017/03/03 12:00UTC,5.29,176
2017/03/03 18:00UTC,3.49,166
2017/03/04 00:00UTC,3.27,148
2017/03/04 06:00UTC,1.97,205
2017/03/04 12:00UTC,2.34,286
2017/03/04 18:00UTC,2.89,211
2017/03/05 00:00UTC,3.63,226
2017/03/05 06:00UTC,5.18,190
2017/03/05 12:00UTC,7.10,238
2017/03/05 18:00UTC,5.50,258
2017/03/06 00:00UTC,6.83,238
2017/03/06 06:00UTC,4.30,217
2017/03/06 12:00UTC,5.55,5
2017/03/06 18:00UTC,4.25,277
2017/03/07 00:00UTC,4.75,269
2017/03/07 06:00UTC,3.78,281
2017/03/07 12:00UTC,4.29,286
2017/03/07 18:00UTC,2.03,239
2017/03/08 00:00UTC,2.85,195
2017/03/08 06:00UTC,4.85,207
2017/03/08 12:00UTC,6.01,241
2017/03/08 18:00UTC,5.40,234
2017/03/09 00:00UTC,6.22,236
2017/03/09 06:00UTC,4.81,238
2017/03/09 12:00UTC,4.45,254
2017/03/09 18:00UTC,2.05,266
2017/03/10 00:00UTC,2.05,356
2017/03/10 06:00UTC,2.20,84
2017/03/10 12:00UTC,2.36,133
2017/03/10 18:00UTC,2.55,89
2017/03/11 00:00UTC,2.51,108
2017/03/11 06:00UTC,2.16,111
2017/03/11 12:00UTC,2.19,94
2017/03/11 18:00UTC,2.75,69
2017/03/12 00:00UTC,0.67,88
2017/03/12 06:00UTC,0.96,354
2017/03/12 12:00UTC,3.21,314
2017/03/12 18:00UTC,4.18,342
2017/03/13 00:00UTC,4.39,335
2017/03/13 06:00UTC,4.12,359
2017/03/13 12:00UTC,5.74,2
2017/03/13 18:00UTC,2.81,356
2017/03/14 00:00UTC,2.80,342
2017/03/14 06:00UTC,2.25,358
2017/03/14 12:00UTC,2.25,344
2017/03/14 18:00UTC,2.98,342
2017/03/15 00:00UTC,2.53,350
2017/03/15 06:00UTC,1.61,29
2017/03/15 12:00UTC,2.99,56
2017/03/15 18:00UTC,1.89,48
2017/03/16 00:00UTC,2.12,72
2017/03/16 06:00UTC,1.73,87
2017/03/16 12:00UTC,1.89,142
2017/03/16 18:00UTC,1.29,188
2017/03/17 00:00UTC,2.70,268
2017/03/17 06:00UTC,3.67,340
2017/03/17 12:00UTC,2.32,310
2017/03/17 18:00UTC,2.89,270
2017/03/18 00:00UTC,4.97,259
2017/03/18 06:00UTC,6.66,253
2017/03/18 12:00UTC,6.21,256
2017/03/18 18:00UTC,4.68,254
2017/03/19 00:00UTC,4.69,252
2017/03/19 06:00UTC,4.92,248
2017/03/19 12:00UTC,4.80,258
2017/03/19 18:00UTC,3.27,253
2017/03/20 00:00UTC,3.17,238
2017/03/20 06:00UTC,3.48,231
2017/03/20 12:00UTC,5.66,233
2017/03/20 18:00UTC,4.14,228
2017/03/21 00:00UTC,5.77,227
2017/03/21 06:00UTC,2.28,267
2017/03/21 12:00UTC,2.88,312
2017/03/21 18:00UTC,0.85,240
2017/03/22 00:00UTC,3.23,203
2017/03/22 06:00UTC,3.89,169
2017/03/22 12:00UTC,6.41,163
2017/03/22 18:00UTC,1.38,162
2017/03/23 00:00UTC,2.52,68
2017/03/23 06:00UTC,2.58,75
2017/03/23 12:00UTC,2.29,185
2017/03/23 18:00UTC,3.44,194
2017/03/24 00:00UTC,2.35,216
2017/03/24 06:00UTC,2.24,60
2017/03/24 12:00UTC,3.79,55
2017/03/24 18:00UTC,2.75,34
2017/03/25 00:00UTC,5.25,50
2017/03/25 06:00UTC,6.50,40
2017/03/25 12:00UTC,7.25,55
2017/03/25 18:00UTC,3.21,56
2017/03/26 00:00UTC,3.21,62
2017/03/26 06:00UTC,2.00,82
2017/03/26 12:00UTC,1.06,134
2017/03/26 18:00UTC,1.87,87
2017/03/27 00:00UTC,2.22,99
2017/03/27 06:00UTC,2.18,82
2017/03/27 12:00UTC,3.83,102
2017/03/27 18:00UTC,1.60,134
2017/03/28 00:00UTC,2.46,230
2017/03/28 06:00UTC,2.63,220
2017/03/28 12:00UTC,4.33,241
2017/03/28 18:00UTC,2.26,243
2017/03/29 00:00UTC,2.51,240
2017/03/29 06:00UTC,2.43,210
2017/03/29 12:00UTC,2.74,197
2017/03/29 18:00UTC,1.41,159
2017/03/30 00:00UTC,2.79,170
2017/03/30 06:00UTC,2.70,160
2017/03/30 12:00UTC,4.17,159
2017/03/30 18:00UTC,2.26,164
2017/03/31 00:00UTC,3.58,181
2017/03/31 06:00UTC,4.45,196
2017/03/31 12:00UTC,4.72,219
2017/03/31 18:00UTC,3.71,199
2017/04/01 00:00UTC,2.97,210
2017/04/01 06:00UTC,3.30,231
2017/04/01 12:00UTC,3.28,231
2017/04/01 18:00UTC,1.78,214
2017/04/02 00:00UTC,0.90,278
2017/04/02 06:00UTC,1.87,334
2017/04/02 12:00UTC,1.50,12
2017/04/02 18:00UTC,2.65,355
2017/04/03 00:00UTC,2.72,17
2017/04/03 06:00UTC,1.73,25
2017/04/03 12:00UTC,2.20,360
2017/04/03 18:00UTC,1.76,11
2017/04/04 00:00UTC,2.47,309
2017/04/04 06:00UTC,1.63,328
2017/04/04 12:00UTC,3.43,326
2017/04/04 18:00UTC,3.83,339
2017/04/05 00:00UTC,3.49,348
2017/04/05 06:00UTC,5.06,7
2017/04/05 12:00UTC,5.27,4
2017/04/05 18:00UTC,3.35,341
2017/04/06 00:00UTC,3.30,8
2017/04/06 06:00UTC,3.92,20
2017/04/06 12:00UTC,5.53,35
2017/04/06 18:00UTC,2.61,35
2017/04/07 00:00UTC,1.70,66
2017/04/07 06:00UTC,2.13,46
2017/04/07 12:00UTC,2.66,53
2017/04/07 18:00UTC,1.94,37
2017/04/08 00:00UTC,2.48,61
2017/04/08 06:00UTC,2.40,79
2017/04/08 12:00UTC,2.39,78
2017/04/08 18:00UTC,2.44,69
2017/04/09 00:00UTC,2.05,102
2017/04/09 06:00UTC,1.95,121
2017/04/09 12:00UTC,1.06,144
2017/04/09 18:00UTC,1.28,315
2017/04/10 00:00UTC,2.87,304
2017/04/10 06:00UTC,3.58,330
2017/04/10 12:00UTC,4.23,356
2017/04/10 18:00UTC,3.12,341
2017/04/11 00:00UTC,3.36,2
2017/04/11 06:00UTC,2.32,13
2017/04/11 12:00UTC,3.22,32
2017/04/11 18:00UTC,2.03,17
2017/04/12 00:00UTC,2.38,351
2017/04/12 06:00UTC,1.99,321
2017/04/12 12:00UTC,2.98,275
2017/04/12 18:00UTC,3.10,304
2017/04/13 00:00UTC,2.71,312
2017/04/13 06:00UTC,2.00,312
2017/04/13 12:00UTC,1.47,321
2017/04/13 18:00UTC,1.69,22
2017/04/14 00:00UTC,0.99,27
2017/04/14 06:00UTC,2.60,357
2017/04/14 12:00UTC,2.71,308
2017/04/14 18:00UTC,2.60,331
2017/04/15 00:00UTC,2.14,318
2017/04/15 06:00UTC,2.88,293
2017/04/15 12:00UTC,4.06,286
2017/04/15 18:00UTC,2.40,288
2017/04/16 00:00UTC,3.15,307
2017/04/16 06:00UTC,3.35,300
2017/04/16 12:00UTC,3.86,317
2017/04/16 18:00UTC,1.94,298
2017/04/17 00:00UTC,2.29,282
2017/04/17 06:00UTC,3.45,282
2017/04/17 12:00UTC,5.24,331
2017/04/17 18:00UTC,2.55,9
2017/04/18 00:00UTC,2.68,19
2017/04/18 06:00UTC,2.60,19
2017/04/18 12:00UTC,4.01,8
2017/04/18 18:00UTC,3.42,19
2017/04/19 00:00UTC,3.27,14
2017/04/19 06:00UTC,3.54,30
2017/04/19 12:00UTC,5.64,23
2017/04/19 18:00UTC,3.70,32
2017/04/20 00:00UTC,3.20,37
2017/04/20 06:00UTC,2.77,62
2017/04/20 12:00UTC,4.24,53
2017/04/20 18:00UTC,2.64,30
2017/04/21 00:00UTC,2.58,52
2017/04/21 06:00UTC,1.71,42
2017/04/21 12:00UTC,1.47,56
2017/04/21 18:00UTC,1.45,23
2017/04/22 00:00UTC,2.10,33
2017/04/22 06:00UTC,1.96,17
2017/04/22 12:00UTC,2.58,18
2017/04/22 18:00UTC,2.75,24
2017/04/23 00:00UTC,3.03,32
2017/04/23 06:00UTC,2.95,54
2017/04/23 12:00UTC,4.07,42
2017/04/23 18:00UTC,2.40,25
2017/04/24 00:00UTC,2.62,52
2017/04/24 06:00UTC,2.36,51
2017/04/24 12:00UTC,2.05,22
2017/04/24 18:00UTC,2.95,338
2017/04/25 00:00UTC,2.39,323
2017/04/25 06:00UTC,5.29,3
2017/04/25 12:00UTC,3.32,19
2017/04/25 18:00UTC,2.40,342
2017/04/26 00:00UTC,4.09,4
2017/04/26 06:00UTC,3.43,351
2017/04/26 12:00UTC,3.77,346
2017/04/26 18:00UTC,2.77,339
2017/04/27 00:00UTC,3.27,333
2017/04/27 06:00UTC,2.98,347
2017/04/27 12:00UTC,4.11,358
2017/04/27 18:00UTC,2.89,339
2017/04/28 00:00UTC,2.27,322
2017/04/28 06:00UTC,2.94,246
2017/04/28 12:00UTC,2.17,312
2017/04/28 18:00UTC,1.85,308
2017/04/29 00:00UTC,1.57,16
2017/04/29 06:00UTC,1.40,132
2017/04/29 12:00UTC,3.56,141
2017/04/29 18:00UTC,3.56,102
2017/04/30 00:00UTC,4.14,115
2017/04/30 06:00UTC,4.26,158
2017/04/30 12:00UTC,6.42,169
2017/04/30 18:00UTC,6.27,208
2017/05/01 00:00UTC,6.12,198
2017/05/01 06:00UTC,6.80,222
2017/05/01 12:00UTC,6.94,236
2017/05/01 18:00UTC,4.03,208
2017/05/02 00:00UTC,1.98,167
2017/05/02 06:00UTC,1.90,108
2017/05/02 12:00UTC,2.46,21
2017/05/02 18:00UTC,3.16,329
2017/05/03 00:00UTC,2.14,3
2017/05/03 06:00UTC,2.08,334
2017/05/03 12:00UTC,1.56,335
2017/05/03 18:00UTC,1.19,32
2017/05/04 00:00UTC,1.86,358
2017/05/04 06:00UTC,2.64,0
2017/05/04 12:00UTC,2.56,357
2017/05/04 18:00UTC,2.21,5
2017/05/05 00:00UTC,2.39,31
2017/05/05 06:00UTC,3.07,51
2017/05/05 12:00UTC,4.51,79
2017/05/05 18:00UTC,3.73,73
2017/05/06 00:00UTC,4.66,80
2017/05/06 06:00UTC,1.77,144
2017/05/06 12:00UTC,4.31,273
2017/05/06 18:00UTC,3.86,281
2017/05/07 00:00UTC,5.22,279
2017/05/07 06:00UTC,4.37,307
2017/05/07 12:00UTC,4.21,317
2017/05/07 18:00UTC,3.44,341
2017/05/08 00:00UTC,2.80,344
2017/05/08 06:00UTC,1.80,341
2017/05/08 12:00UTC,3.96,8
2017/05/08 18:00UTC,3.05,359
2017/05/09 00:00UTC,3.76,13
2017/05/09 06:00UTC,3.83,21
2017/05/09 12:00UTC,3.98,47
2017/05/09 18:00UTC,1.80,51
2017/05/10 00:00UTC,2.79,65
2017/05/10 06:00UTC,3.61,83
2017/05/10 12:00UTC,4.08,97
2017/05/10 18:00UTC,1.58,149
2017/05/11 00:00UTC,2.75,222
2017/05/11 06:00UTC,2.27,139
2017/05/11 12:00UTC,5.46,186
2017/05/11 18:00UTC,3.26,149
2017/05/12 00:00UTC,2.97,196
2017/05/12 06:00UTC,3.45,188
2017/05/12 12:00UTC,5.44,194
2017/05/12 18:00UTC,2.19,222
2017/05/13 00:00UTC,3.39,208
2017/05/13 06:00UTC,3.56,226
2017/05/13 12:00UTC,4.11,230
2017/05/13 18:00UTC,3.18,218
2017/05/14 00:00UTC,3.21,239
2017/05/14 06:00UTC,3.29,204
2017/05/14 12:00UTC,4.87,239
2017/05/14 18:00UTC,2.18,320
2017/05/15 00:00UTC,2.29,103
2017/05/15 06:00UTC,2.60,191
2017/05/15 12:00UTC,2.28,193
2017/05/15 18:00UTC,1.26,189
2017/05/16 00:00UTC,3.08,161
2017/05/16 06:00UTC,3.19,196
2017/05/16 12:00UTC,3.25,168
2017/05/16 18:00UTC,1.17,158
2017/05/17 00:00UTC,2.09,152
2017/05/17 06:00UTC,2.49,161
2017/05/17 12:00UTC,3.62,183
2017/05/17 18:00UTC,4.41,260
2017/05/18 00:00UTC,2.27,255
2017/05/18 06:00UTC,3.13,209
2017/05/18 12:00UTC,3.78,178
2017/05/18 18:00UTC,6.95,304
2017/05/19 00:00UTC,3.26,256
2017/05/19 06:00UTC,3.64,261
2017/05/19 12:00UTC,3.90,220
2017/05/19 18:00UTC,2.95,235
2017/05/20 00:00UTC,2.64,238
2017/05/20 06:00UTC,2.61,206
2017/05/20 12:00UTC,3.71,217
2017/05/20 18:00UTC,2.03,229
2017/05/21 00:00UTC,1.06,249
2017/05/21 06:00UTC,1.11,111
2017/05/21 12:00UTC,3.02,122
2017/05/21 18:00UTC,2.53,115
2017/05/22 00:00UTC,3.26,88
2017/05/22 06:00UTC,3.34,105
2017/05/22 12:00UTC,2.18,169
2017/05/22 18:00UTC,1.67,247
2017/05/23 00:00UTC,2.88,303
2017/05/23 06:00UTC,3.60,334
2017/05/23 12:00UTC,3.56,334
2017/05/23 18:00UTC,2.52,335
2017/05/24 00:00UTC,2.69,357
2017/05/24 06:00UTC,1.80,10
2017/05/24 12:00UTC,2.16,1
2017/05/24 18:00UTC,2.41,24
2017/05/25 00:00UTC,3.12,33
2017/05/25 06:00UTC,3.76,56
2017/05/25 12:00UTC,4.51,64
2017/05/25 18:00UTC,2.81,52
2017/05/26 00:00UTC,2.40,75
2017/05/26 06:00UTC,4.80,95
2017/05/26 12:00UTC,5.10,101
2017/05/26 18:00UTC,2.88,100
2017/05/27 00:00UTC,2.87,132
2017/05/27 06:00UTC,2.82,221
2017/05/27 12:00UTC,2.77,244
2017/05/27 18:00UTC,0.35,307
2017/05/28 00:00UTC,2.00,7
2017/05/28 06:00UTC,2.28,29
2017/05/28 12:00UTC,1.41,112
2017/05/28 18:00UTC,1.90,134
2017/05/29 00:00UTC,3.20,216
2017/05/29 06:00UTC,2.24,196
2017/05/29 12:00UTC,3.60,289
2017/05/29 18:00UTC,2.99,279
2017/05/30 00:00UTC,1.94,237
2017/05/30 06:00UTC,3.07,312
2017/05/30 12:00UTC,3.21,295
2017/05/30 18:00UTC,3.57,326
2017/05/31 00:00UTC,2.49,15
2017/05/31 06:00UTC,1.74,23
2017/05/31 12:00UTC,2.66,16
2017/05/31 18:00UTC,2.17,37
2017/06/01 00:00UTC,2.39,21
2017/06/01 06:00UTC,2.20,39
2017/06/01 12:00UTC,1.89,68
2017/06/01 18:00UTC,0.94,30
2017/06/02 00:00UTC,1.49,42
2017/06/02 06:00UTC,1.32,139
2017/06/02 12:00UTC,2.67,226
2017/06/02 18:00UTC,0.66,292
2017/06/03 00:00UTC,2.27,340
2017/06/03 06:00UTC,3.18,0
2017/06/03 12:00UTC,3.73,4
2017/06/03 18:00UTC,3.90,336
2017/06/04 00:00UTC,1.98,292
2017/06/04 06:00UTC,2.90,295
2017/06/04 12:00UTC,3.13,283
2017/06/04 18:00UTC,1.82,324
2017/06/05 00:00UTC,0.31,126
2017/06/05 06:00UTC,1.44,225
2017/06/05 12:00UTC,4.69,214
2017/06/05 18:00UTC,3.75,203
2017/06/06 00:00UTC,5.83,200
2017/06/06 06:00UTC,7.04,257
2017/06/06 12:00UTC,9.08,257
2017/06/06 18:00UTC,4.17,263
2017/06/07 00:00UTC,3.82,237
2017/06/07 06:00UTC,5.57,246
2017/06/07 12:00UTC,5.50,251
2017/06/07 18:00UTC,2.86,228
2017/06/08 00:00UTC,2.19,207
2017/06/08 06:00UTC,3.81,179
2017/06/08 12:00UTC,4.58,183
2017/06/08 18:00UTC,2.35,158
2017/06/09 00:00UTC,3.30,285
2017/06/09 06:00UTC,3.85,243
2017/06/09 12:00UTC,4.79,257
2017/06/09 18:00UTC,2.12,276
2017/06/10 00:00UTC,0.23,71
2017/06/10 06:00UTC,1.80,225
2017/06/10 12:00UTC,2.36,195
2017/06/10 18:00UTC,1.52,208
2017/06/11 00:00UTC,1.45,204
2017/06/11 06:00UTC,1.52,196
2017/06/11 12:00UTC,2.75,236
2017/06/11 18:00UTC,3.31,273
2017/06/12 00:00UTC,2.87,337
2017/06/12 06:00UTC,2.10,318
2017/06/12 12:00UTC,3.17,299
2017/06/12 18:00UTC,2.86,4
2017/06/13 00:00UTC,3.43,26
2017/06/13 06:00UTC,2.41,50
2017/06/13 12:00UTC,2.79,57
2017/06/13 18:00UTC,2.36,41
2017/06/14 00:00UTC,3.28,45
2017/06/14 06:00UTC,2.95,84
2017/06/14 12:00UTC,2.78,99
2017/06/14 18:00UTC,2.03,135
2017/06/15 00:00UTC,2.58,179
2017/06/15 06:00UTC,2.26,250
2017/06/15 12:00UTC,3.96,296
2017/06/15 18:00UTC,3.17,314
2017/06/16 00:00UTC,2.79,322
2017/06/16 06:00UTC,2.89,331
2017/06/16 12:00UTC,3.62,331
2017/06/16 18:00UTC,3.16,331
2017/06/17 00:00UTC,3.16,7
2017/06/17 06:00UTC,1.41,18
2017/06/17 12:00UTC,2.93,53
2017/06/17 18:00UTC,2.58,40
2017/06/18 00:00UTC,3.04,52
2017/06/18 06:00UTC,3.23,68
2017/06/18 12:00UTC,4.16,61
2017/06/18 18:00UTC,2.27,51
2017/06/19 00:00UTC,2.77,79
2017/06/19 06:00UTC,2.16,76
2017/06/19 12:00UTC,1.50,102
2017/06/19 18:00UTC,0.63,62
2017/06/20 00:00UTC,1.73,79
2017/06/20 06:00UTC,1.56,138
2017/06/20 12:00UTC,1.08,250
2017/06/20 18:00UTC,1.07,333
2017/06/21 00:00UTC,1.90,80
2017/06/21 06:00UTC,2.02,143
2017/06/21 12:00UTC,2.51,205
2017/06/21 18:00UTC,1.59,260
2017/06/22 00:00UTC,2.78,251
2017/06/22 06:00UTC,1.97,251
2017/06/22 12:00UTC,3.45,261
2017/06/22 18:00UTC,3.76,307
2017/06/23 00:00UTC,1.82,350
