Unnamed: 0,Time,Speed(m/s),Direction (deg N)
186,2017-02-16 12:00:00,0.74,297
187,2017-02-16 18:00:00,2.27,350
188,2017-02-17 00:00:00,2.68,335
189,2017-02-17 06:00:00,1.09,28
190,2017-02-17 12:00:00,1.11,54
191,2017-02-17 18:00:00,1.83,70
192,2017-02-18 00:00:00,2.51,109
193,2017-02-18 06:00:00,1.83,103
194,2017-02-18 12:00:00,2.89,92
195,2017-02-18 18:00:00,3.65,85
196,2017-02-19 00:00:00,0.86,126
197,2017-02-19 06:00:00,0.59,301
198,2017-02-19 12:00:00,1.69,259
199,2017-02-19 18:00:00,2.59,264
200,2017-02-20 00:00:00,3.56,258
201,2017-02-20 06:00:00,4.08,231
202,2017-02-20 12:00:00,4.77,232
203,2017-02-20 18:00:00,4.69,253
204,2017-02-21 00:00:00,5.27,261
205,2017-02-21 06:00:00,4.54,267
206,2017-02-21 12:00:00,5.01,270
207,2017-02-21 18:00:00,4.35,252
208,2017-02-22 00:00:00,5.11,244
209,2017-02-22 06:00:00,5.71,243
210,2017-02-22 12:00:00,6.92,247
211,2017-02-22 18:00:00,5.55,236
212,2017-02-23 00:00:00,6.45,236
213,2017-02-23 06:00:00,7.79,218
214,2017-02-23 12:00:00,10.05,231
215,2017-02-23 18:00:00,7.74,279
216,2017-02-24 00:00:00,5.64,271
217,2017-02-24 06:00:00,4.8,286
218,2017-02-24 12:00:00,5.69,318
219,2017-02-24 18:00:00,3.3,339
220,2017-02-25 00:00:00,0.8,233
221,2017-02-25 06:00:00,2.41,189
222,2017-02-25 12:00:00,3.52,199
223,2017-02-25 18:00:00,4.42,201
224,2017-02-26 00:00:00,5.05,210
225,2017-02-26 06:00:00,5.53,217
226,2017-02-26 12:00:00,5.65,212
227,2017-02-26 18:00:00,6.37,208
228,2017-02-27 00:00:00,7.05,216
229,2017-02-27 06:00:00,7.71,200
230,2017-02-27 12:00:00,11.85,195
231,2017-02-27 18:00:00,8.35,226
232,2017-02-28 00:00:00,7.27,225
233,2017-02-28 06:00:00,6.14,202
234,2017-02-28 12:00:00,9.64,254
235,2017-02-28 18:00:00,6.27,253
236,2017-03-01 00:00:00,8.27,252
237,2017-03-01 06:00:00,6.33,241
238,2017-03-01 12:00:00,9.0,199
239,2017-03-01 18:00:00,7.5,229
240,2017-03-02 00:00:00,8.67,262
241,2017-03-02 06:00:00,5.9,257
242,2017-03-02 12:00:00,4.77,248
243,2017-03-02 18:00:00,2.65,200
244,2017-03-03 00:00:00,3.9,145
245,2017-03-03 06:00:00,4.13,157
246,2017-03-03 12:00:00,4.64,166
247,2017-03-03 18:00:00,5.24,171
248,2017-03-04 00:00:00,6.47,175
249,2017-03-04 06:00:00,3.54,244
250,2017-03-04 12:00:00,4.48,272
251,2017-03-04 18:00:00,5.64,229
252,2017-03-05 00:00:00,4.93,234
253,2017-03-05 06:00:00,6.79,200
254,2017-03-05 12:00:00,8.59,222
255,2017-03-05 18:00:00,9.12,262
256,2017-03-06 00:00:00,8.53,250
257,2017-03-06 06:00:00,4.24,229
258,2017-03-06 12:00:00,3.2,9
259,2017-03-06 18:00:00,6.14,279
260,2017-03-07 00:00:00,7.53,286
261,2017-03-07 06:00:00,5.95,291
262,2017-03-07 12:00:00,5.68,285
263,2017-03-07 18:00:00,1.59,254
264,2017-03-08 00:00:00,4.08,193
265,2017-03-08 06:00:00,5.62,210
266,2017-03-08 12:00:00,8.04,246
267,2017-03-08 18:00:00,6.77,241
268,2017-03-09 00:00:00,6.2,246
269,2017-03-09 06:00:00,6.19,239
270,2017-03-09 12:00:00,5.21,259
271,2017-03-09 18:00:00,2.97,281
272,2017-03-10 00:00:00,2.02,348
273,2017-03-10 06:00:00,1.5,110
274,2017-03-10 12:00:00,2.95,121
275,2017-03-10 18:00:00,3.14,93
276,2017-03-11 00:00:00,2.99,121
277,2017-03-11 06:00:00,2.29,102
278,2017-03-11 12:00:00,2.48,102
279,2017-03-11 18:00:00,2.9,66
280,2017-03-12 00:00:00,0.52,71
281,2017-03-12 06:00:00,1.25,315
282,2017-03-12 12:00:00,2.2,311
283,2017-03-12 18:00:00,5.57,352
284,2017-03-13 00:00:00,4.43,345
285,2017-03-13 06:00:00,5.13,358
286,2017-03-13 12:00:00,5.3,2
287,2017-03-13 18:00:00,4.45,354
288,2017-03-14 00:00:00,3.51,353
289,2017-03-14 06:00:00,1.14,338
290,2017-03-14 12:00:00,1.49,322
291,2017-03-14 18:00:00,2.76,351
292,2017-03-15 00:00:00,2.59,348
293,2017-03-15 06:00:00,1.89,36
294,2017-03-15 12:00:00,3.01,38
295,2017-03-15 18:00:00,3.44,28
296,2017-03-16 00:00:00,2.25,51
297,2017-03-16 06:00:00,2.34,103
298,2017-03-16 12:00:00,1.91,120
299,2017-03-16 18:00:00,1.16,160
300,2017-03-17 00:00:00,3.03,263
301,2017-03-17 06:00:00,3.2,326
302,2017-03-17 12:00:00,3.61,308
303,2017-03-17 18:00:00,3.84,292
304,2017-03-18 00:00:00,6.32,257
305,2017-03-18 06:00:00,7.3,256
306,2017-03-18 12:00:00,8.82,270
306,2017-03-18 18:00:00,8.82,270
307,2017-03-19 00:00:00,4.99,258
308,2017-03-19 06:00:00,4.85,248
309,2017-03-19 12:00:00,7.02,248
310,2017-03-19 18:00:00,4.72,250
311,2017-03-20 00:00:00,5.21,242
312,2017-03-20 06:00:00,5.0,231
313,2017-03-20 12:00:00,7.53,223
314,2017-03-20 18:00:00,5.78,229
315,2017-03-21 00:00:00,6.6,232
316,2017-03-21 06:00:00,3.88,265
317,2017-03-21 12:00:00,4.45,306
318,2017-03-21 18:00:00,1.55,300
319,2017-03-22 00:00:00,3.92,186
320,2017-03-22 06:00:00,5.32,175
321,2017-03-22 12:00:00,6.29,157
322,2017-03-22 18:00:00,2.53,149
323,2017-03-23 00:00:00,3.57,134
324,2017-03-23 06:00:00,1.76,95
325,2017-03-23 12:00:00,2.11,157
326,2017-03-23 18:00:00,3.74,232
327,2017-03-24 00:00:00,2.35,214
328,2017-03-24 06:00:00,2.83,340
329,2017-03-24 12:00:00,3.76,27
330,2017-03-24 18:00:00,4.75,44
331,2017-03-25 00:00:00,6.54,55
332,2017-03-25 06:00:00,7.01,53
333,2017-03-25 12:00:00,6.68,55
334,2017-03-25 18:00:00,5.61,62
335,2017-03-26 00:00:00,4.27,74
336,2017-03-26 06:00:00,1.24,90
337,2017-03-26 12:00:00,0.82,104
338,2017-03-26 18:00:00,2.1,88
339,2017-03-27 00:00:00,2.56,95
340,2017-03-27 06:00:00,1.89,57
341,2017-03-27 12:00:00,2.81,93
342,2017-03-27 18:00:00,2.3,156
343,2017-03-28 00:00:00,4.11,196
344,2017-03-28 06:00:00,3.02,226
345,2017-03-28 12:00:00,4.2,234
346,2017-03-28 18:00:00,3.13,236
347,2017-03-29 00:00:00,3.56,251
348,2017-03-29 06:00:00,2.64,219
349,2017-03-29 12:00:00,2.0,175
350,2017-03-29 18:00:00,2.39,148
351,2017-03-30 00:00:00,3.72,187
352,2017-03-30 06:00:00,2.81,147
353,2017-03-30 12:00:00,3.79,141
354,2017-03-30 18:00:00,4.36,162
355,2017-03-31 00:00:00,5.58,189
356,2017-03-31 06:00:00,4.57,212
357,2017-03-31 12:00:00,4.04,219
358,2017-03-31 18:00:00,3.59,203
359,2017-04-01 00:00:00,4.4,214
360,2017-04-01 06:00:00,3.26,233
361,2017-04-01 12:00:00,4.79,229
362,2017-04-01 18:00:00,2.06,215
363,2017-04-02 00:00:00,0.46,124
364,2017-04-02 06:00:00,2.31,355
365,2017-04-02 12:00:00,1.92,357
366,2017-04-02 18:00:00,3.25,356
367,2017-04-03 00:00:00,3.13,2
368,2017-04-03 06:00:00,1.22,20
369,2017-04-03 12:00:00,2.55,15
370,2017-04-03 18:00:00,2.13,27
371,2017-04-04 00:00:00,0.94,273
372,2017-04-04 06:00:00,0.28,150
373,2017-04-04 12:00:00,3.14,348
374,2017-04-04 18:00:00,4.37,357
375,2017-04-05 00:00:00,4.94,0
376,2017-04-05 06:00:00,3.66,13
377,2017-04-05 12:00:00,5.66,5
378,2017-04-05 18:00:00,4.93,358
379,2017-04-06 00:00:00,5.0,13
380,2017-04-06 06:00:00,4.25,22
381,2017-04-06 12:00:00,6.39,29
382,2017-04-06 18:00:00,4.22,34
383,2017-04-07 00:00:00,2.49,48
384,2017-04-07 06:00:00,2.24,22
385,2017-04-07 12:00:00,2.08,59
386,2017-04-07 18:00:00,2.91,25
387,2017-04-08 00:00:00,2.68,55
388,2017-04-08 06:00:00,1.81,81
389,2017-04-08 12:00:00,2.35,65
390,2017-04-08 18:00:00,2.92,64
391,2017-04-09 00:00:00,1.75,111
392,2017-04-09 06:00:00,1.58,103
393,2017-04-09 12:00:00,1.12,140
394,2017-04-09 18:00:00,1.05,262
395,2017-04-10 00:00:00,2.81,277
396,2017-04-10 06:00:00,4.12,334
397,2017-04-10 12:00:00,4.91,351
398,2017-04-10 18:00:00,5.52,8
399,2017-04-11 00:00:00,3.73,354
400,2017-04-11 06:00:00,2.51,19
401,2017-04-11 12:00:00,2.78,43
402,2017-04-11 18:00:00,2.48,25
403,2017-04-12 00:00:00,2.73,360
404,2017-04-12 06:00:00,1.78,331
405,2017-04-12 12:00:00,1.65,271
406,2017-04-12 18:00:00,4.26,298
407,2017-04-13 00:00:00,4.04,324
408,2017-04-13 06:00:00,2.29,294
409,2017-04-13 12:00:00,2.09,321
410,2017-04-13 18:00:00,2.08,355
411,2017-04-14 00:00:00,2.94,39
412,2017-04-14 06:00:00,1.76,29
413,2017-04-14 12:00:00,1.98,3
414,2017-04-14 18:00:00,3.44,335
415,2017-04-15 00:00:00,2.33,331
416,2017-04-15 06:00:00,2.44,284
417,2017-04-15 12:00:00,5.32,279
418,2017-04-15 18:00:00,4.23,294
419,2017-04-16 00:00:00,3.96,313
420,2017-04-16 06:00:00,3.35,303
421,2017-04-16 12:00:00,3.83,310
422,2017-04-16 18:00:00,3.45,306
423,2017-04-17 00:00:00,2.66,302
424,2017-04-17 06:00:00,3.49,273
425,2017-04-17 12:00:00,5.69,324
426,2017-04-17 18:00:00,4.63,8
427,2017-04-18 00:00:00,3.64,34
428,2017-04-18 06:00:00,2.82,30
429,2017-04-18 12:00:00,4.43,3
429,2017-04-18 18:00:00,4.43,3
430,2017-04-19 00:00:00,4.08,21
431,2017-04-19 06:00:00,3.43,31
432,2017-04-19 12:00:00,4.34,28
433,2017-04-19 18:00:00,5.3,40
434,2017-04-20 00:00:00,3.65,56
435,2017-04-20 06:00:00,2.31,65
436,2017-04-20 12:00:00,2.74,44
437,2017-04-20 18:00:00,3.13,43
438,2017-04-21 00:00:00,2.0,52
439,2017-04-21 06:00:00,1.54,35
440,2017-04-21 12:00:00,1.55,44
441,2017-04-21 18:00:00,1.65,17
442,2017-04-22 00:00:00,2.84,4
443,2017-04-22 06:00:00,1.78,8
444,2017-04-22 12:00:00,2.97,14
445,2017-04-22 18:00:00,3.77,27
446,2017-04-23 00:00:00,4.32,45
447,2017-04-23 06:00:00,3.76,60
448,2017-04-23 12:00:00,2.85,61
449,2017-04-23 18:00:00,4.32,42
450,2017-04-24 00:00:00,2.55,50
451,2017-04-24 06:00:00,2.43,53
452,2017-04-24 12:00:00,2.67,23
453,2017-04-24 18:00:00,3.08,343
454,2017-04-25 00:00:00,3.67,340
455,2017-04-25 06:00:00,5.13,354
456,2017-04-25 12:00:00,2.67,20
457,2017-04-25 18:00:00,3.03,352
458,2017-04-26 00:00:00,5.02,348
459,2017-04-26 06:00:00,3.57,2
460,2017-04-26 12:00:00,3.69,348
461,2017-04-26 18:00:00,3.32,352
462,2017-04-27 00:00:00,3.57,342
463,2017-04-27 06:00:00,3.2,352
464,2017-04-27 12:00:00,4.53,353
465,2017-04-27 18:00:00,4.59,343
466,2017-04-28 00:00:00,3.65,320
467,2017-04-28 06:00:00,2.97,254
468,2017-04-28 12:00:00,3.11,288
469,2017-04-28 18:00:00,1.94,325
470,2017-04-29 00:00:00,0.63,314
471,2017-04-29 06:00:00,0.73,169
472,2017-04-29 12:00:00,4.78,137
473,2017-04-29 18:00:00,4.99,109
474,2017-04-30 00:00:00,5.11,119
475,2017-04-30 06:00:00,4.29,149
476,2017-04-30 12:00:00,4.94,161
477,2017-04-30 18:00:00,8.23,232
478,2017-05-01 00:00:00,8.11,186
479,2017-05-01 06:00:00,6.95,221
480,2017-05-01 12:00:00,7.35,233
481,2017-05-01 18:00:00,4.72,209
482,2017-05-02 00:00:00,3.15,179
483,2017-05-02 06:00:00,1.95,84
484,2017-05-02 12:00:00,2.66,16
485,2017-05-02 18:00:00,3.75,8
486,2017-05-03 00:00:00,3.24,17
487,2017-05-03 06:00:00,2.16,347
488,2017-05-03 12:00:00,2.46,13
489,2017-05-03 18:00:00,2.15,44
490,2017-05-04 00:00:00,2.26,16
491,2017-05-04 06:00:00,1.86,7
492,2017-05-04 12:00:00,2.53,13
493,2017-05-04 18:00:00,2.85,31
494,2017-05-05 00:00:00,3.15,39
495,2017-05-05 06:00:00,2.63,51
496,2017-05-05 12:00:00,5.32,80
497,2017-05-05 18:00:00,5.14,80
498,2017-05-06 00:00:00,5.3,79
499,2017-05-06 06:00:00,1.84,110
500,2017-05-06 12:00:00,4.26,267
501,2017-05-06 18:00:00,5.13,268
502,2017-05-07 00:00:00,4.02,283
503,2017-05-07 06:00:00,4.61,311
504,2017-05-07 12:00:00,4.85,331
505,2017-05-07 18:00:00,4.34,339
506,2017-05-08 00:00:00,3.72,344
507,2017-05-08 06:00:00,1.81,335
508,2017-05-08 12:00:00,5.57,2
509,2017-05-08 18:00:00,5.28,8
510,2017-05-09 00:00:00,3.92,13
511,2017-05-09 06:00:00,4.3,33
512,2017-05-09 12:00:00,3.25,34
513,2017-05-09 18:00:00,4.15,52
514,2017-05-10 00:00:00,3.63,83
515,2017-05-10 06:00:00,3.96,77
516,2017-05-10 12:00:00,2.86,91
517,2017-05-10 18:00:00,1.49,170
518,2017-05-11 00:00:00,4.94,212
519,2017-05-11 06:00:00,1.92,127
520,2017-05-11 12:00:00,4.27,178
521,2017-05-11 18:00:00,3.5,175
522,2017-05-12 00:00:00,4.1,208
523,2017-05-12 06:00:00,3.04,203
524,2017-05-12 12:00:00,5.05,177
525,2017-05-12 18:00:00,4.3,219
526,2017-05-13 00:00:00,3.6,216
527,2017-05-13 06:00:00,4.05,214
528,2017-05-13 12:00:00,5.68,227
529,2017-05-13 18:00:00,3.9,215
530,2017-05-14 00:00:00,4.95,235
531,2017-05-14 06:00:00,3.55,207
532,2017-05-14 12:00:00,6.46,240
533,2017-05-14 18:00:00,2.83,295
534,2017-05-15 00:00:00,0.94,161
535,2017-05-15 06:00:00,2.15,162
536,2017-05-15 12:00:00,2.01,194
537,2017-05-15 18:00:00,1.97,143
538,2017-05-16 00:00:00,3.38,176
539,2017-05-16 06:00:00,2.85,170
540,2017-05-16 12:00:00,1.75,159
541,2017-05-16 18:00:00,0.99,102
542,2017-05-17 00:00:00,3.0,138
543,2017-05-17 06:00:00,2.18,141
544,2017-05-17 12:00:00,2.56,163
545,2017-05-17 18:00:00,5.17,246
546,2017-05-18 00:00:00,2.14,246
547,2017-05-18 06:00:00,2.17,225
548,2017-05-18 12:00:00,1.66,196
549,2017-05-18 18:00:00,8.81,284
550,2017-05-19 00:00:00,3.76,251
551,2017-05-19 06:00:00,3.37,264
552,2017-05-19 12:00:00,4.56,227
553,2017-05-19 18:00:00,3.51,234
554,2017-05-20 00:00:00,3.82,233
555,2017-05-20 06:00:00,2.53,213
556,2017-05-20 12:00:00,3.81,228
557,2017-05-20 18:00:00,1.55,196
558,2017-05-21 00:00:00,2.13,194
559,2017-05-21 06:00:00,0.52,110
560,2017-05-21 12:00:00,3.3,113
561,2017-05-21 18:00:00,3.39,97
562,2017-05-22 00:00:00,3.66,93
563,2017-05-22 06:00:00,3.07,94
564,2017-05-22 12:00:00,1.61,135
565,2017-05-22 18:00:00,1.46,277
566,2017-05-23 00:00:00,2.32,303
567,2017-05-23 06:00:00,3.87,327
568,2017-05-23 12:00:00,3.65,335
569,2017-05-23 18:00:00,3.24,352
570,2017-05-24 00:00:00,2.75,357
571,2017-05-24 06:00:00,1.62,27
572,2017-05-24 12:00:00,3.07,10
573,2017-05-24 18:00:00,3.48,32
574,2017-05-25 00:00:00,3.78,40
575,2017-05-25 06:00:00,3.9,57
576,2017-05-25 12:00:00,4.47,53
577,2017-05-25 18:00:00,4.69,63
578,2017-05-26 00:00:00,4.08,88
579,2017-05-26 06:00:00,4.65,86
580,2017-05-26 12:00:00,3.28,86
581,2017-05-26 18:00:00,3.6,108
582,2017-05-27 00:00:00,2.51,135
583,2017-05-27 06:00:00,3.21,236
584,2017-05-27 12:00:00,0.34,312
585,2017-05-27 18:00:00,2.44,23
586,2017-05-28 00:00:00,2.81,21
587,2017-05-28 06:00:00,0.52,322
588,2017-05-28 12:00:00,1.9,89
589,2017-05-28 18:00:00,2.28,116
590,2017-05-29 00:00:00,6.13,229
591,2017-05-29 06:00:00,0.55,118
592,2017-05-29 12:00:00,2.75,279
593,2017-05-29 18:00:00,4.44,281
594,2017-05-30 00:00:00,1.53,249
595,2017-05-30 06:00:00,3.67,286
596,2017-05-30 12:00:00,3.19,291
597,2017-05-30 18:00:00,3.24,331
598,2017-05-31 00:00:00,3.62,14
599,2017-05-31 06:00:00,2.09,12
600,2017-05-31 12:00:00,2.66,23
601,2017-05-31 18:00:00,3.01,37
602,2017-06-01 00:00:00,2.95,24
603,2017-06-01 06:00:00,2.14,21
604,2017-06-01 12:00:00,2.83,93
605,2017-06-01 18:00:00,1.48,27
606,2017-06-02 00:00:00,0.91,82
607,2017-06-02 06:00:00,0.96,186
608,2017-06-02 12:00:00,0.97,285
609,2017-06-02 18:00:00,1.34,327
610,2017-06-03 00:00:00,1.74,330
611,2017-06-03 06:00:00,2.79,354
612,2017-06-03 12:00:00,3.14,331
613,2017-06-03 18:00:00,4.55,326
614,2017-06-04 00:00:00,3.17,316
615,2017-06-04 06:00:00,2.06,291
616,2017-06-04 12:00:00,2.72,270
617,2017-06-04 18:00:00,1.04,334
618,2017-06-05 00:00:00,0.58,176
619,2017-06-05 06:00:00,1.08,157
620,2017-06-05 12:00:00,5.15,206
621,2017-06-05 18:00:00,5.07,193
622,2017-06-06 00:00:00,7.04,191
623,2017-06-06 06:00:00,8.53,257
624,2017-06-06 12:00:00,11.51,252
625,2017-06-06 18:00:00,5.71,255
626,2017-06-07 00:00:00,5.31,254
627,2017-06-07 06:00:00,6.04,246
628,2017-06-07 12:00:00,8.07,245
629,2017-06-07 18:00:00,3.51,233
630,2017-06-08 00:00:00,3.17,221
631,2017-06-08 06:00:00,2.98,187
632,2017-06-08 12:00:00,3.84,179
633,2017-06-08 18:00:00,2.4,157
634,2017-06-09 00:00:00,2.45,246
635,2017-06-09 06:00:00,4.41,247
636,2017-06-09 12:00:00,5.51,256
637,2017-06-09 18:00:00,2.05,282
638,2017-06-10 00:00:00,1.98,237
639,2017-06-10 06:00:00,1.99,182
640,2017-06-10 12:00:00,1.82,210
641,2017-06-10 18:00:00,0.63,220
642,2017-06-11 00:00:00,1.64,208
643,2017-06-11 06:00:00,1.35,128
644,2017-06-11 12:00:00,2.53,229
645,2017-06-11 18:00:00,3.74,258
646,2017-06-12 00:00:00,3.51,317
647,2017-06-12 06:00:00,2.35,312
648,2017-06-12 12:00:00,2.14,295
649,2017-06-12 18:00:00,2.76,356
650,2017-06-13 00:00:00,3.96,28
651,2017-06-13 06:00:00,2.19,29
652,2017-06-13 12:00:00,2.37,47
653,2017-06-13 18:00:00,4.14,37
654,2017-06-14 00:00:00,2.99,62
655,2017-06-14 06:00:00,2.27,68
656,2017-06-14 12:00:00,2.02,98
657,2017-06-14 18:00:00,0.97,133
658,2017-06-15 00:00:00,1.57,108
659,2017-06-15 06:00:00,1.87,221
660,2017-06-15 12:00:00,3.06,283
