Unnamed: 0,Time,Speed(m/s),Direction (deg N)
130,2017-02-02 12:00:00,5.9,169
131,2017-02-02 18:00:00,5.95,189
132,2017-02-03 00:00:00,6.13,210
133,2017-02-03 06:00:00,5.88,198
134,2017-02-03 12:00:00,7.28,164
135,2017-02-03 18:00:00,10.51,224
136,2017-02-04 00:00:00,6.07,193
137,2017-02-04 06:00:00,8.28,138
138,2017-02-04 12:00:00,11.14,282
139,2017-02-04 18:00:00,5.14,230
140,2017-02-05 00:00:00,6.16,171
141,2017-02-05 06:00:00,4.92,149
142,2017-02-05 12:00:00,5.12,221
143,2017-02-05 18:00:00,1.36,113
144,2017-02-06 00:00:00,6.68,316
145,2017-02-06 06:00:00,6.11,324
146,2017-02-06 12:00:00,3.58,319
147,2017-02-06 18:00:00,2.44,236
148,2017-02-07 00:00:00,5.11,178
149,2017-02-07 06:00:00,3.94,184
150,2017-02-07 12:00:00,4.23,286
151,2017-02-07 18:00:00,3.37,306
152,2017-02-08 00:00:00,3.08,323
153,2017-02-08 06:00:00,2.78,327
154,2017-02-08 12:00:00,6.12,344
155,2017-02-08 18:00:00,3.75,346
156,2017-02-09 00:00:00,3.83,355
157,2017-02-09 06:00:00,3.25,2
158,2017-02-09 12:00:00,4.71,40
159,2017-02-09 18:00:00,3.74,63
160,2017-02-10 00:00:00,3.16,43
161,2017-02-10 06:00:00,2.72,32
162,2017-02-10 12:00:00,3.22,50
163,2017-02-10 18:00:00,3.88,8
164,2017-02-11 00:00:00,3.36,349
165,2017-02-11 06:00:00,3.08,341
166,2017-02-11 12:00:00,1.75,331
167,2017-02-11 18:00:00,1.53,27
168,2017-02-12 00:00:00,2.32,58
169,2017-02-12 06:00:00,3.76,69
170,2017-02-12 12:00:00,3.22,88
171,2017-02-12 18:00:00,6.1,111
172,2017-02-13 00:00:00,6.05,101
173,2017-02-13 06:00:00,5.15,93
174,2017-02-13 12:00:00,6.27,93
175,2017-02-13 18:00:00,5.49,101
176,2017-02-14 00:00:00,4.32,123
177,2017-02-14 06:00:00,4.99,163
178,2017-02-14 12:00:00,5.39,153
179,2017-02-14 18:00:00,4.82,159
180,2017-02-15 00:00:00,4.41,159
181,2017-02-15 06:00:00,4.12,187
182,2017-02-15 12:00:00,3.32,184
183,2017-02-15 18:00:00,2.51,194
184,2017-02-16 00:00:00,0.56,201
185,2017-02-16 06:00:00,1.28,147
186,2017-02-16 12:00:00,0.91,264
187,2017-02-16 18:00:00,2.05,329
188,2017-02-17 00:00:00,2.71,328
189,2017-02-17 06:00:00,0.99,48
190,2017-02-17 12:00:00,1.25,46
191,2017-02-17 18:00:00,1.83,45
192,2017-02-18 00:00:00,2.7,90
193,2017-02-18 06:00:00,2.15,88
194,2017-02-18 12:00:00,3.06,86
195,2017-02-18 18:00:00,3.72,78
196,2017-02-19 00:00:00,0.91,77
197,2017-02-19 06:00:00,0.29,271
198,2017-02-19 12:00:00,1.53,257
199,2017-02-19 18:00:00,2.79,266
200,2017-02-20 00:00:00,3.71,251
201,2017-02-20 06:00:00,4.05,226
202,2017-02-20 12:00:00,5.11,229
203,2017-02-20 18:00:00,4.82,245
204,2017-02-21 00:00:00,4.92,254
205,2017-02-21 06:00:00,4.67,262
206,2017-02-21 12:00:00,4.98,265
207,2017-02-21 18:00:00,4.3,249
208,2017-02-22 00:00:00,4.95,243
209,2017-02-22 06:00:00,5.88,237
210,2017-02-22 12:00:00,6.87,245
211,2017-02-22 18:00:00,5.47,235
212,2017-02-23 00:00:00,6.24,234
213,2017-02-23 06:00:00,7.63,217
214,2017-02-23 12:00:00,9.99,229
215,2017-02-23 18:00:00,7.29,276
216,2017-02-24 00:00:00,5.67,268
217,2017-02-24 06:00:00,4.45,281
218,2017-02-24 12:00:00,5.38,316
219,2017-02-24 18:00:00,3.06,340
220,2017-02-25 00:00:00,0.38,244
221,2017-02-25 06:00:00,2.15,189
222,2017-02-25 12:00:00,2.87,197
223,2017-02-25 18:00:00,4.18,197
224,2017-02-26 00:00:00,4.65,205
225,2017-02-26 06:00:00,5.39,217
226,2017-02-26 12:00:00,5.31,212
227,2017-02-26 18:00:00,5.91,207
228,2017-02-27 00:00:00,6.53,215
229,2017-02-27 06:00:00,7.37,200
230,2017-02-27 12:00:00,11.9,197
231,2017-02-27 18:00:00,7.39,226
232,2017-02-28 00:00:00,7.44,225
233,2017-02-28 06:00:00,6.47,206
234,2017-02-28 12:00:00,11.57,245
235,2017-02-28 18:00:00,5.76,252
236,2017-03-01 00:00:00,8.52,250
237,2017-03-01 06:00:00,6.44,239
238,2017-03-01 12:00:00,8.88,206
239,2017-03-01 18:00:00,7.86,225
240,2017-03-02 00:00:00,8.47,258
241,2017-03-02 06:00:00,5.57,257
242,2017-03-02 12:00:00,4.21,242
243,2017-03-02 18:00:00,2.47,201
244,2017-03-03 00:00:00,3.84,142
245,2017-03-03 06:00:00,4.27,152
246,2017-03-03 12:00:00,4.81,162
247,2017-03-03 18:00:00,5.08,164
248,2017-03-04 00:00:00,6.43,172
249,2017-03-04 06:00:00,4.21,192
250,2017-03-04 12:00:00,4.43,272
251,2017-03-04 18:00:00,5.24,231
252,2017-03-05 00:00:00,5.1,230
253,2017-03-05 06:00:00,6.42,203
254,2017-03-05 12:00:00,9.68,204
255,2017-03-05 18:00:00,9.34,260
256,2017-03-06 00:00:00,8.35,246
257,2017-03-06 06:00:00,4.53,232
258,2017-03-06 12:00:00,0.92,336
259,2017-03-06 18:00:00,6.16,283
260,2017-03-07 00:00:00,6.47,281
261,2017-03-07 06:00:00,5.96,284
262,2017-03-07 12:00:00,5.16,286
263,2017-03-07 18:00:00,1.75,267
264,2017-03-08 00:00:00,3.76,194
265,2017-03-08 06:00:00,5.65,198
266,2017-03-08 12:00:00,7.07,245
267,2017-03-08 18:00:00,6.83,242
268,2017-03-09 00:00:00,6.17,246
269,2017-03-09 06:00:00,6.06,236
270,2017-03-09 12:00:00,5.62,259
271,2017-03-09 18:00:00,3.04,270
272,2017-03-10 00:00:00,1.69,336
273,2017-03-10 06:00:00,1.83,101
274,2017-03-10 12:00:00,3.01,113
275,2017-03-10 18:00:00,3.13,83
276,2017-03-11 00:00:00,3.32,112
277,2017-03-11 06:00:00,2.54,93
278,2017-03-11 12:00:00,2.33,98
279,2017-03-11 18:00:00,3.06,67
280,2017-03-12 00:00:00,1.09,120
281,2017-03-12 06:00:00,0.23,257
282,2017-03-12 12:00:00,1.87,298
283,2017-03-12 18:00:00,5.03,351
284,2017-03-13 00:00:00,4.32,344
285,2017-03-13 06:00:00,4.94,358
286,2017-03-13 12:00:00,4.16,359
287,2017-03-13 18:00:00,4.35,353
288,2017-03-14 00:00:00,3.42,360
289,2017-03-14 06:00:00,1.09,2
290,2017-03-14 12:00:00,1.47,331
291,2017-03-14 18:00:00,2.71,356
292,2017-03-15 00:00:00,2.33,0
293,2017-03-15 06:00:00,1.83,45
294,2017-03-15 12:00:00,3.31,36
295,2017-03-15 18:00:00,3.5,32
296,2017-03-16 00:00:00,2.65,51
297,2017-03-16 06:00:00,2.67,92
298,2017-03-16 12:00:00,1.75,114
299,2017-03-16 18:00:00,1.26,142
300,2017-03-17 00:00:00,3.13,249
301,2017-03-17 06:00:00,3.07,318
302,2017-03-17 12:00:00,3.87,304
303,2017-03-17 18:00:00,3.57,291
304,2017-03-18 00:00:00,5.86,257
305,2017-03-18 06:00:00,7.07,250
306,2017-03-18 12:00:00,8.42,264
306,2017-03-18 18:00:00,8.42,264
307,2017-03-19 00:00:00,5.11,253
308,2017-03-19 06:00:00,4.94,241
309,2017-03-19 12:00:00,6.95,249
310,2017-03-19 18:00:00,4.59,250
311,2017-03-20 00:00:00,5.04,241
312,2017-03-20 06:00:00,4.94,227
313,2017-03-20 12:00:00,7.18,223
314,2017-03-20 18:00:00,5.4,229
315,2017-03-21 00:00:00,6.07,233
316,2017-03-21 06:00:00,3.89,244
317,2017-03-21 12:00:00,4.37,310
318,2017-03-21 18:00:00,1.86,321
319,2017-03-22 00:00:00,3.26,184
320,2017-03-22 06:00:00,4.58,175
321,2017-03-22 12:00:00,4.57,150
322,2017-03-22 18:00:00,3.33,134
323,2017-03-23 00:00:00,4.25,131
324,2017-03-23 06:00:00,2.48,92
325,2017-03-23 12:00:00,2.06,191
326,2017-03-23 18:00:00,2.99,227
327,2017-03-24 00:00:00,2.78,232
328,2017-03-24 06:00:00,2.24,351
329,2017-03-24 12:00:00,4.54,32
330,2017-03-24 18:00:00,4.42,43
331,2017-03-25 00:00:00,6.45,55
332,2017-03-25 06:00:00,6.94,55
333,2017-03-25 12:00:00,6.27,56
334,2017-03-25 18:00:00,5.17,60
335,2017-03-26 00:00:00,3.57,84
336,2017-03-26 06:00:00,1.22,137
337,2017-03-26 12:00:00,0.85,142
338,2017-03-26 18:00:00,1.98,90
339,2017-03-27 00:00:00,2.96,84
340,2017-03-27 06:00:00,2.16,56
341,2017-03-27 12:00:00,2.5,97
342,2017-03-27 18:00:00,2.17,169
343,2017-03-28 00:00:00,4.27,201
344,2017-03-28 06:00:00,3.2,220
345,2017-03-28 12:00:00,3.29,236
346,2017-03-28 18:00:00,2.64,242
347,2017-03-29 00:00:00,3.46,245
348,2017-03-29 06:00:00,2.39,219
349,2017-03-29 12:00:00,1.53,165
350,2017-03-29 18:00:00,2.2,131
351,2017-03-30 00:00:00,3.07,179
352,2017-03-30 06:00:00,2.91,138
353,2017-03-30 12:00:00,3.31,135
354,2017-03-30 18:00:00,4.27,160
355,2017-03-31 00:00:00,5.03,187
356,2017-03-31 06:00:00,3.9,193
357,2017-03-31 12:00:00,2.96,224
358,2017-03-31 18:00:00,2.64,203
359,2017-04-01 00:00:00,4.04,214
360,2017-04-01 06:00:00,2.94,229
361,2017-04-01 12:00:00,4.42,239
362,2017-04-01 18:00:00,2.5,200
363,2017-04-02 00:00:00,1.4,145
364,2017-04-02 06:00:00,0.97,23
365,2017-04-02 12:00:00,2.13,358
366,2017-04-02 18:00:00,3.82,355
367,2017-04-03 00:00:00,3.51,7
368,2017-04-03 06:00:00,1.94,27
369,2017-04-03 12:00:00,3.49,14
370,2017-04-03 18:00:00,3.29,1
371,2017-04-04 00:00:00,0.56,88
372,2017-04-04 06:00:00,1.12,161
373,2017-04-04 12:00:00,2.56,358
374,2017-04-04 18:00:00,4.42,348
375,2017-04-05 00:00:00,4.86,0
376,2017-04-05 06:00:00,3.51,14
377,2017-04-05 12:00:00,5.45,9
378,2017-04-05 18:00:00,4.99,357
379,2017-04-06 00:00:00,4.99,10
380,2017-04-06 06:00:00,4.28,21
381,2017-04-06 12:00:00,6.31,28
382,2017-04-06 18:00:00,4.1,31
383,2017-04-07 00:00:00,2.82,47
384,2017-04-07 06:00:00,2.53,31
385,2017-04-07 12:00:00,2.18,49
386,2017-04-07 18:00:00,3.29,19
387,2017-04-08 00:00:00,2.98,62
388,2017-04-08 06:00:00,2.31,73
389,2017-04-08 12:00:00,2.31,51
390,2017-04-08 18:00:00,2.93,51
391,2017-04-09 00:00:00,1.81,89
392,2017-04-09 06:00:00,1.74,94
393,2017-04-09 12:00:00,0.99,141
394,2017-04-09 18:00:00,0.58,276
395,2017-04-10 00:00:00,2.88,223
396,2017-04-10 06:00:00,3.88,334
397,2017-04-10 12:00:00,4.01,347
398,2017-04-10 18:00:00,5.53,4
399,2017-04-11 00:00:00,3.78,0
400,2017-04-11 06:00:00,2.62,27
401,2017-04-11 12:00:00,2.09,34
402,2017-04-11 18:00:00,3.13,20
403,2017-04-12 00:00:00,1.61,18
404,2017-04-12 06:00:00,1.4,346
405,2017-04-12 12:00:00,1.34,266
406,2017-04-12 18:00:00,3.64,289
407,2017-04-13 00:00:00,4.07,326
408,2017-04-13 06:00:00,1.99,284
409,2017-04-13 12:00:00,1.81,329
410,2017-04-13 18:00:00,2.06,11
411,2017-04-14 00:00:00,2.39,36
412,2017-04-14 06:00:00,1.4,48
413,2017-04-14 12:00:00,1.57,353
414,2017-04-14 18:00:00,2.74,344
415,2017-04-15 00:00:00,2.1,339
416,2017-04-15 06:00:00,2.07,290
417,2017-04-15 12:00:00,5.18,281
418,2017-04-15 18:00:00,4.02,282
419,2017-04-16 00:00:00,3.77,314
420,2017-04-16 06:00:00,2.95,298
421,2017-04-16 12:00:00,3.32,304
422,2017-04-16 18:00:00,2.87,299
423,2017-04-17 00:00:00,2.88,310
424,2017-04-17 06:00:00,3.31,265
425,2017-04-17 12:00:00,4.55,315
426,2017-04-17 18:00:00,4.48,7
427,2017-04-18 00:00:00,3.78,33
428,2017-04-18 06:00:00,2.85,30
429,2017-04-18 12:00:00,5.12,5
429,2017-04-18 18:00:00,5.12,5
430,2017-04-19 00:00:00,3.95,25
431,2017-04-19 06:00:00,3.49,36
432,2017-04-19 12:00:00,5.25,16
433,2017-04-19 18:00:00,4.99,33
434,2017-04-20 00:00:00,3.69,60
435,2017-04-20 06:00:00,2.83,64
436,2017-04-20 12:00:00,3.22,41
437,2017-04-20 18:00:00,3.28,45
438,2017-04-21 00:00:00,2.25,55
439,2017-04-21 06:00:00,2.02,46
440,2017-04-21 12:00:00,1.81,36
441,2017-04-21 18:00:00,2.23,15
442,2017-04-22 00:00:00,2.34,13
443,2017-04-22 06:00:00,1.68,25
444,2017-04-22 12:00:00,2.92,10
445,2017-04-22 18:00:00,3.68,25
446,2017-04-23 00:00:00,4.39,44
447,2017-04-23 06:00:00,4.05,56
448,2017-04-23 12:00:00,2.94,38
449,2017-04-23 18:00:00,4.31,36
450,2017-04-24 00:00:00,2.97,54
451,2017-04-24 06:00:00,2.96,63
452,2017-04-24 12:00:00,2.56,21
453,2017-04-24 18:00:00,3.88,348
454,2017-04-25 00:00:00,3.5,346
455,2017-04-25 06:00:00,4.56,342
456,2017-04-25 12:00:00,3.25,18
457,2017-04-25 18:00:00,2.66,0
458,2017-04-26 00:00:00,4.2,350
459,2017-04-26 06:00:00,3.64,11
460,2017-04-26 12:00:00,3.45,342
461,2017-04-26 18:00:00,3.29,345
462,2017-04-27 00:00:00,3.29,334
463,2017-04-27 06:00:00,3.09,352
464,2017-04-27 12:00:00,5.03,352
465,2017-04-27 18:00:00,4.29,340
466,2017-04-28 00:00:00,3.97,320
467,2017-04-28 06:00:00,2.71,260
468,2017-04-28 12:00:00,3.37,253
469,2017-04-28 18:00:00,1.78,293
470,2017-04-29 00:00:00,1.11,235
471,2017-04-29 06:00:00,0.59,177
472,2017-04-29 12:00:00,4.33,128
473,2017-04-29 18:00:00,4.63,104
474,2017-04-30 00:00:00,5.09,116
475,2017-04-30 06:00:00,4.81,151
476,2017-04-30 12:00:00,4.96,164
477,2017-04-30 18:00:00,7.99,238
478,2017-05-01 00:00:00,7.43,189
479,2017-05-01 06:00:00,6.23,220
480,2017-05-01 12:00:00,7.96,235
481,2017-05-01 18:00:00,4.79,207
482,2017-05-02 00:00:00,3.37,184
483,2017-05-02 06:00:00,2.47,85
484,2017-05-02 12:00:00,3.37,18
485,2017-05-02 18:00:00,3.23,6
486,2017-05-03 00:00:00,3.26,14
487,2017-05-03 06:00:00,1.58,346
488,2017-05-03 12:00:00,1.73,337
489,2017-05-03 18:00:00,1.79,46
490,2017-05-04 00:00:00,1.84,21
491,2017-05-04 06:00:00,1.46,15
492,2017-05-04 12:00:00,2.36,5
493,2017-05-04 18:00:00,2.31,26
494,2017-05-05 00:00:00,2.56,45
495,2017-05-05 06:00:00,2.36,58
496,2017-05-05 12:00:00,5.4,84
497,2017-05-05 18:00:00,4.93,83
498,2017-05-06 00:00:00,5.29,80
499,2017-05-06 06:00:00,2.23,147
500,2017-05-06 12:00:00,6.43,253
501,2017-05-06 18:00:00,5.35,262
502,2017-05-07 00:00:00,4.27,265
503,2017-05-07 06:00:00,4.81,302
504,2017-05-07 12:00:00,4.99,327
505,2017-05-07 18:00:00,2.83,339
506,2017-05-08 00:00:00,3.7,344
507,2017-05-08 06:00:00,1.87,342
508,2017-05-08 12:00:00,4.9,356
509,2017-05-08 18:00:00,4.43,6
510,2017-05-09 00:00:00,3.16,15
511,2017-05-09 06:00:00,4.19,33
512,2017-05-09 12:00:00,4.05,40
513,2017-05-09 18:00:00,3.62,57
514,2017-05-10 00:00:00,3.87,87
515,2017-05-10 06:00:00,4.04,77
516,2017-05-10 12:00:00,2.38,91
517,2017-05-10 18:00:00,1.5,192
518,2017-05-11 00:00:00,5.13,214
519,2017-05-11 06:00:00,2.57,121
520,2017-05-11 12:00:00,3.97,186
521,2017-05-11 18:00:00,3.43,175
522,2017-05-12 00:00:00,4.45,205
523,2017-05-12 06:00:00,2.77,198
524,2017-05-12 12:00:00,4.42,187
525,2017-05-12 18:00:00,4.59,220
526,2017-05-13 00:00:00,3.54,209
527,2017-05-13 06:00:00,3.7,214
528,2017-05-13 12:00:00,4.03,231
529,2017-05-13 18:00:00,3.35,229
530,2017-05-14 00:00:00,4.7,233
531,2017-05-14 06:00:00,2.87,208
532,2017-05-14 12:00:00,6.15,244
533,2017-05-14 18:00:00,2.56,278
534,2017-05-15 00:00:00,0.76,171
535,2017-05-15 06:00:00,1.94,155
536,2017-05-15 12:00:00,1.4,181
537,2017-05-15 18:00:00,0.86,119
538,2017-05-16 00:00:00,1.88,165
539,2017-05-16 06:00:00,2.61,153
540,2017-05-16 12:00:00,1.06,132
541,2017-05-16 18:00:00,1.3,60
542,2017-05-17 00:00:00,2.75,123
543,2017-05-17 06:00:00,2.25,134
544,2017-05-17 12:00:00,2.52,158
545,2017-05-17 18:00:00,4.14,248
546,2017-05-18 00:00:00,2.64,223
547,2017-05-18 06:00:00,2.9,222
548,2017-05-18 12:00:00,2.08,194
549,2017-05-18 18:00:00,5.77,243
550,2017-05-19 00:00:00,3.54,250
551,2017-05-19 06:00:00,3.19,258
552,2017-05-19 12:00:00,4.3,220
553,2017-05-19 18:00:00,4.19,230
554,2017-05-20 00:00:00,3.97,226
555,2017-05-20 06:00:00,2.87,213
556,2017-05-20 12:00:00,3.52,231
557,2017-05-20 18:00:00,1.46,217
558,2017-05-21 00:00:00,1.62,194
559,2017-05-21 06:00:00,0.73,80
560,2017-05-21 12:00:00,4.23,105
561,2017-05-21 18:00:00,3.32,85
562,2017-05-22 00:00:00,3.76,87
563,2017-05-22 06:00:00,3.21,84
564,2017-05-22 12:00:00,1.05,142
565,2017-05-22 18:00:00,1.63,287
566,2017-05-23 00:00:00,1.59,271
567,2017-05-23 06:00:00,3.45,319
568,2017-05-23 12:00:00,3.69,328
569,2017-05-23 18:00:00,3.41,347
570,2017-05-24 00:00:00,2.79,5
571,2017-05-24 06:00:00,1.87,37
572,2017-05-24 12:00:00,3.12,10
573,2017-05-24 18:00:00,3.66,26
574,2017-05-25 00:00:00,3.89,42
575,2017-05-25 06:00:00,3.86,58
576,2017-05-25 12:00:00,3.9,46
577,2017-05-25 18:00:00,4.73,62
578,2017-05-26 00:00:00,4.21,84
579,2017-05-26 06:00:00,4.43,81
580,2017-05-26 12:00:00,3.39,86
581,2017-05-26 18:00:00,3.44,105
582,2017-05-27 00:00:00,2.21,126
583,2017-05-27 06:00:00,2.31,219
584,2017-05-27 12:00:00,0.07,40
585,2017-05-27 18:00:00,1.81,7
586,2017-05-28 00:00:00,2.52,9
587,2017-05-28 06:00:00,0.15,139
588,2017-05-28 12:00:00,1.59,114
589,2017-05-28 18:00:00,2.26,103
590,2017-05-29 00:00:00,5.73,216
591,2017-05-29 06:00:00,2.23,159
592,2017-05-29 12:00:00,1.88,272
593,2017-05-29 18:00:00,4.31,291
594,2017-05-30 00:00:00,1.15,275
595,2017-05-30 06:00:00,3.11,265
596,2017-05-30 12:00:00,3.47,296
597,2017-05-30 18:00:00,3.18,336
598,2017-05-31 00:00:00,3.74,16
599,2017-05-31 06:00:00,2.25,27
600,2017-05-31 12:00:00,3.31,11
601,2017-05-31 18:00:00,3.05,39
602,2017-06-01 00:00:00,2.68,30
603,2017-06-01 06:00:00,2.19,34
604,2017-06-01 12:00:00,2.38,72
605,2017-06-01 18:00:00,1.28,62
606,2017-06-02 00:00:00,0.62,79
607,2017-06-02 06:00:00,0.74,194
608,2017-06-02 12:00:00,1.17,247
609,2017-06-02 18:00:00,0.55,49
610,2017-06-03 00:00:00,1.14,280
611,2017-06-03 06:00:00,2.07,357
612,2017-06-03 12:00:00,2.5,350
613,2017-06-03 18:00:00,4.53,321
614,2017-06-04 00:00:00,3.42,318
615,2017-06-04 06:00:00,1.94,286
616,2017-06-04 12:00:00,2.32,294
617,2017-06-04 18:00:00,1.44,346
618,2017-06-05 00:00:00,0.3,153
619,2017-06-05 06:00:00,1.3,136
620,2017-06-05 12:00:00,3.45,209
621,2017-06-05 18:00:00,4.49,186
622,2017-06-06 00:00:00,6.06,194
623,2017-06-06 06:00:00,8.21,264
624,2017-06-06 12:00:00,11.31,249
625,2017-06-06 18:00:00,5.25,253
626,2017-06-07 00:00:00,4.92,253
627,2017-06-07 06:00:00,5.88,243
628,2017-06-07 12:00:00,7.85,242
629,2017-06-07 18:00:00,3.4,225
630,2017-06-08 00:00:00,2.94,209
631,2017-06-08 06:00:00,2.92,181
632,2017-06-08 12:00:00,3.1,173
633,2017-06-08 18:00:00,2.92,147
634,2017-06-09 00:00:00,3.18,244
635,2017-06-09 06:00:00,4.58,236
636,2017-06-09 12:00:00,5.8,261
637,2017-06-09 18:00:00,2.19,287
638,2017-06-10 00:00:00,1.67,227
639,2017-06-10 06:00:00,1.8,163
640,2017-06-10 12:00:00,1.68,198
641,2017-06-10 18:00:00,0.33,153
642,2017-06-11 00:00:00,1.61,178
643,2017-06-11 06:00:00,1.76,117
644,2017-06-11 12:00:00,1.38,225
645,2017-06-11 18:00:00,3.62,273
646,2017-06-12 00:00:00,3.48,321
647,2017-06-12 06:00:00,2.36,326
648,2017-06-12 12:00:00,2.25,309
649,2017-06-12 18:00:00,2.84,356
650,2017-06-13 00:00:00,3.88,35
651,2017-06-13 06:00:00,2.47,39
652,2017-06-13 12:00:00,2.5,43
653,2017-06-13 18:00:00,4.33,36
654,2017-06-14 00:00:00,3.19,59
655,2017-06-14 06:00:00,2.5,70
656,2017-06-14 12:00:00,1.58,85
657,2017-06-14 18:00:00,0.87,93
658,2017-06-15 00:00:00,1.28,97
659,2017-06-15 06:00:00,1.66,203
660,2017-06-15 12:00:00,3.54,264
