Unnamed: 0,Time,Speed(m/s),Direction (deg N)
128,2017-02-02 00:00:00,4.01,172
129,2017-02-02 06:00:00,5.79,144
130,2017-02-02 12:00:00,8.57,188
131,2017-02-02 18:00:00,5.1,177
132,2017-02-03 00:00:00,4.37,195
133,2017-02-03 06:00:00,4.06,171
134,2017-02-03 12:00:00,8.21,167
135,2017-02-03 18:00:00,5.91,214
136,2017-02-04 00:00:00,4.62,178
137,2017-02-04 06:00:00,7.17,128
138,2017-02-04 12:00:00,5.84,310
139,2017-02-04 18:00:00,2.89,214
140,2017-02-05 00:00:00,3.5,149
141,2017-02-05 06:00:00,4.02,111
142,2017-02-05 12:00:00,4.5,231
143,2017-02-05 18:00:00,2.62,286
144,2017-02-06 00:00:00,6.94,344
145,2017-02-06 06:00:00,3.74,322
146,2017-02-06 12:00:00,1.28,326
147,2017-02-06 18:00:00,2.47,170
148,2017-02-07 00:00:00,5.03,171
149,2017-02-07 06:00:00,2.28,186
150,2017-02-07 12:00:00,5.28,297
151,2017-02-07 18:00:00,2.17,298
152,2017-02-08 00:00:00,2.55,291
153,2017-02-08 06:00:00,1.98,344
154,2017-02-08 12:00:00,4.84,350
155,2017-02-08 18:00:00,3.14,357
156,2017-02-09 00:00:00,2.36,350
157,2017-02-09 06:00:00,2.07,359
158,2017-02-09 12:00:00,2.59,54
159,2017-02-09 18:00:00,2.12,48
160,2017-02-10 00:00:00,2.06,49
161,2017-02-10 06:00:00,2.97,34
162,2017-02-10 12:00:00,3.77,32
163,2017-02-10 18:00:00,2.76,3
164,2017-02-11 00:00:00,2.15,334
165,2017-02-11 06:00:00,1.7,319
166,2017-02-11 12:00:00,2.09,7
167,2017-02-11 18:00:00,1.72,6
168,2017-02-12 00:00:00,1.71,66
169,2017-02-12 06:00:00,2.86,66
170,2017-02-12 12:00:00,4.85,80
171,2017-02-12 18:00:00,4.84,79
172,2017-02-13 00:00:00,5.63,99
173,2017-02-13 06:00:00,6.22,90
174,2017-02-13 12:00:00,6.61,88
175,2017-02-13 18:00:00,4.65,78
176,2017-02-14 00:00:00,4.87,104
177,2017-02-14 06:00:00,3.46,101
178,2017-02-14 12:00:00,6.3,142
179,2017-02-14 18:00:00,3.79,138
180,2017-02-15 00:00:00,2.84,143
181,2017-02-15 06:00:00,3.51,172
182,2017-02-15 12:00:00,4.39,185
183,2017-02-15 18:00:00,1.83,272
184,2017-02-16 00:00:00,0.5,345
185,2017-02-16 06:00:00,0.91,58
186,2017-02-16 12:00:00,0.25,133
187,2017-02-16 18:00:00,2.02,332
188,2017-02-17 00:00:00,1.56,298
189,2017-02-17 06:00:00,1.08,292
190,2017-02-17 12:00:00,0.89,267
191,2017-02-17 18:00:00,0.49,114
192,2017-02-18 00:00:00,1.82,156
193,2017-02-18 06:00:00,2.32,135
194,2017-02-18 12:00:00,2.4,141
195,2017-02-18 18:00:00,2.3,118
196,2017-02-19 00:00:00,1.32,179
197,2017-02-19 06:00:00,1.7,253
198,2017-02-19 12:00:00,3.02,279
199,2017-02-19 18:00:00,2.59,266
200,2017-02-20 00:00:00,3.19,243
201,2017-02-20 06:00:00,3.37,228
202,2017-02-20 12:00:00,4.04,247
203,2017-02-20 18:00:00,3.15,249
204,2017-02-21 00:00:00,4.76,271
205,2017-02-21 06:00:00,4.21,262
206,2017-02-21 12:00:00,4.87,267
207,2017-02-21 18:00:00,4.51,247
208,2017-02-22 00:00:00,5.64,236
209,2017-02-22 06:00:00,4.26,250
210,2017-02-22 12:00:00,6.12,247
211,2017-02-22 18:00:00,5.2,239
212,2017-02-23 00:00:00,4.5,231
213,2017-02-23 06:00:00,6.8,226
214,2017-02-23 12:00:00,10.71,236
215,2017-02-23 18:00:00,5.99,269
216,2017-02-24 00:00:00,4.89,275
217,2017-02-24 06:00:00,3.16,283
218,2017-02-24 12:00:00,5.59,319
219,2017-02-24 18:00:00,2.52,317
220,2017-02-25 00:00:00,1.41,221
221,2017-02-25 06:00:00,3.57,191
222,2017-02-25 12:00:00,5.29,207
223,2017-02-25 18:00:00,3.09,179
224,2017-02-26 00:00:00,3.87,198
225,2017-02-26 06:00:00,4.17,210
226,2017-02-26 12:00:00,5.57,216
227,2017-02-26 18:00:00,4.2,207
228,2017-02-27 00:00:00,5.22,204
229,2017-02-27 06:00:00,6.42,197
230,2017-02-27 12:00:00,10.69,209
231,2017-02-27 18:00:00,6.51,222
232,2017-02-28 00:00:00,6.89,222
233,2017-02-28 06:00:00,4.7,190
234,2017-02-28 12:00:00,7.04,271
235,2017-02-28 18:00:00,5.09,239
236,2017-03-01 00:00:00,5.7,247
237,2017-03-01 06:00:00,5.46,229
238,2017-03-01 12:00:00,5.71,186
239,2017-03-01 18:00:00,4.53,241
240,2017-03-02 00:00:00,6.0,261
241,2017-03-02 06:00:00,4.05,235
242,2017-03-02 12:00:00,6.3,263
243,2017-03-02 18:00:00,2.78,199
244,2017-03-03 00:00:00,2.73,144
245,2017-03-03 06:00:00,5.08,154
246,2017-03-03 12:00:00,5.21,167
247,2017-03-03 18:00:00,3.43,146
248,2017-03-04 00:00:00,5.99,163
249,2017-03-04 06:00:00,1.87,243
250,2017-03-04 12:00:00,2.04,307
251,2017-03-04 18:00:00,3.18,209
252,2017-03-05 00:00:00,3.68,220
253,2017-03-05 06:00:00,5.12,188
254,2017-03-05 12:00:00,6.21,239
255,2017-03-05 18:00:00,4.95,257
256,2017-03-06 00:00:00,6.99,240
257,2017-03-06 06:00:00,4.74,221
258,2017-03-06 12:00:00,5.02,338
259,2017-03-06 18:00:00,4.83,272
260,2017-03-07 00:00:00,4.73,278
261,2017-03-07 06:00:00,3.61,287
262,2017-03-07 12:00:00,4.41,281
263,2017-03-07 18:00:00,1.6,231
264,2017-03-08 00:00:00,2.87,183
265,2017-03-08 06:00:00,4.88,212
266,2017-03-08 12:00:00,6.44,237
267,2017-03-08 18:00:00,4.07,247
268,2017-03-09 00:00:00,6.08,236
269,2017-03-09 06:00:00,4.86,236
270,2017-03-09 12:00:00,4.36,266
271,2017-03-09 18:00:00,1.87,294
272,2017-03-10 00:00:00,0.88,355
273,2017-03-10 06:00:00,1.87,105
274,2017-03-10 12:00:00,2.33,147
275,2017-03-10 18:00:00,1.54,103
276,2017-03-11 00:00:00,2.15,127
277,2017-03-11 06:00:00,2.02,129
278,2017-03-11 12:00:00,2.1,106
279,2017-03-11 18:00:00,2.83,87
280,2017-03-12 00:00:00,0.55,125
281,2017-03-12 06:00:00,0.26,19
282,2017-03-12 12:00:00,3.45,311
283,2017-03-12 18:00:00,4.01,329
284,2017-03-13 00:00:00,2.98,322
285,2017-03-13 06:00:00,3.24,352
286,2017-03-13 12:00:00,4.47,347
287,2017-03-13 18:00:00,1.83,336
288,2017-03-14 00:00:00,2.37,305
289,2017-03-14 06:00:00,1.46,297
290,2017-03-14 12:00:00,2.86,302
291,2017-03-14 18:00:00,2.31,286
292,2017-03-15 00:00:00,1.79,285
293,2017-03-15 06:00:00,1.46,341
294,2017-03-15 12:00:00,1.55,68
295,2017-03-15 18:00:00,1.02,39
296,2017-03-16 00:00:00,1.72,61
297,2017-03-16 06:00:00,1.17,112
298,2017-03-16 12:00:00,2.36,154
299,2017-03-16 18:00:00,1.72,183
300,2017-03-17 00:00:00,3.03,297
301,2017-03-17 06:00:00,2.57,318
302,2017-03-17 12:00:00,3.72,296
303,2017-03-17 18:00:00,3.49,280
304,2017-03-18 00:00:00,6.89,249
305,2017-03-18 06:00:00,7.5,259
306,2017-03-18 12:00:00,6.08,264
307,2017-03-18 18:00:00,5.66,260
308,2017-03-19 00:00:00,4.49,256
309,2017-03-19 06:00:00,5.02,246
310,2017-03-19 12:00:00,5.63,252
311,2017-03-19 18:00:00,3.86,247
312,2017-03-20 00:00:00,3.69,232
313,2017-03-20 06:00:00,3.68,222
314,2017-03-20 12:00:00,6.4,226
315,2017-03-20 18:00:00,4.8,219
316,2017-03-21 00:00:00,4.97,238
317,2017-03-21 06:00:00,2.52,256
318,2017-03-21 12:00:00,3.85,295
319,2017-03-21 18:00:00,1.07,298
320,2017-03-22 00:00:00,2.69,187
321,2017-03-22 06:00:00,3.98,160
322,2017-03-22 12:00:00,7.49,163
323,2017-03-22 18:00:00,0.86,270
324,2017-03-23 00:00:00,2.44,72
325,2017-03-23 06:00:00,2.99,56
326,2017-03-23 12:00:00,4.25,117
327,2017-03-23 18:00:00,4.23,201
328,2017-03-24 00:00:00,0.47,211
329,2017-03-24 06:00:00,1.95,30
330,2017-03-24 12:00:00,3.75,59
331,2017-03-24 18:00:00,1.72,47
332,2017-03-25 00:00:00,5.13,51
333,2017-03-25 06:00:00,6.36,44
334,2017-03-25 12:00:00,7.76,55
335,2017-03-25 18:00:00,4.59,51
336,2017-03-26 00:00:00,4.74,54
337,2017-03-26 06:00:00,3.98,70
338,2017-03-26 12:00:00,3.22,108
339,2017-03-26 18:00:00,1.96,94
340,2017-03-27 00:00:00,2.07,82
341,2017-03-27 06:00:00,1.82,80
342,2017-03-27 12:00:00,3.47,89
343,2017-03-27 18:00:00,2.07,116
344,2017-03-28 00:00:00,1.87,190
345,2017-03-28 06:00:00,2.32,207
346,2017-03-28 12:00:00,4.4,237
347,2017-03-28 18:00:00,2.5,229
348,2017-03-29 00:00:00,2.72,222
349,2017-03-29 06:00:00,2.68,205
350,2017-03-29 12:00:00,3.26,202
351,2017-03-29 18:00:00,1.95,171
352,2017-03-30 00:00:00,2.52,191
353,2017-03-30 06:00:00,2.6,172
354,2017-03-30 12:00:00,4.57,157
355,2017-03-30 18:00:00,2.3,143
356,2017-03-31 00:00:00,2.81,174
357,2017-03-31 06:00:00,4.87,199
358,2017-03-31 12:00:00,5.31,220
359,2017-03-31 18:00:00,2.19,210
360,2017-04-01 00:00:00,2.98,210
361,2017-04-01 06:00:00,2.81,222
362,2017-04-01 12:00:00,3.12,226
363,2017-04-01 18:00:00,1.04,222
364,2017-04-02 00:00:00,1.14,23
365,2017-04-02 06:00:00,1.93,352
366,2017-04-02 12:00:00,1.73,3
367,2017-04-02 18:00:00,2.88,344
368,2017-04-03 00:00:00,1.86,27
369,2017-04-03 06:00:00,0.88,50
370,2017-04-03 12:00:00,1.68,321
371,2017-04-03 18:00:00,1.83,332
372,2017-04-04 00:00:00,2.4,338
373,2017-04-04 06:00:00,0.58,32
374,2017-04-04 12:00:00,3.03,337
375,2017-04-04 18:00:00,3.87,342
376,2017-04-05 00:00:00,2.79,334
377,2017-04-05 06:00:00,4.88,12
378,2017-04-05 12:00:00,4.58,2
379,2017-04-05 18:00:00,4.21,335
380,2017-04-06 00:00:00,2.56,0
381,2017-04-06 06:00:00,2.82,12
382,2017-04-06 12:00:00,4.08,26
383,2017-04-06 18:00:00,2.2,32
384,2017-04-07 00:00:00,0.95,53
385,2017-04-07 06:00:00,0.62,9
386,2017-04-07 12:00:00,1.5,38
387,2017-04-07 18:00:00,2.15,11
388,2017-04-08 00:00:00,1.98,57
389,2017-04-08 06:00:00,1.8,76
390,2017-04-08 12:00:00,1.76,70
391,2017-04-08 18:00:00,2.57,64
392,2017-04-09 00:00:00,1.72,104
393,2017-04-09 06:00:00,1.95,138
394,2017-04-09 12:00:00,1.15,159
395,2017-04-09 18:00:00,0.97,280
396,2017-04-10 00:00:00,2.86,279
397,2017-04-10 06:00:00,4.78,324
398,2017-04-10 12:00:00,3.41,342
399,2017-04-10 18:00:00,3.45,348
400,2017-04-11 00:00:00,2.0,3
401,2017-04-11 06:00:00,1.42,330
402,2017-04-11 12:00:00,1.46,9
403,2017-04-11 18:00:00,2.01,323
404,2017-04-12 00:00:00,1.52,309
405,2017-04-12 06:00:00,2.23,268
406,2017-04-12 12:00:00,4.03,270
407,2017-04-12 18:00:00,4.13,304
408,2017-04-13 00:00:00,2.94,277
409,2017-04-13 06:00:00,2.41,291
410,2017-04-13 12:00:00,3.05,305
411,2017-04-13 18:00:00,1.78,351
412,2017-04-14 00:00:00,2.38,16
413,2017-04-14 06:00:00,1.38,337
414,2017-04-14 12:00:00,2.89,304
415,2017-04-14 18:00:00,2.29,315
416,2017-04-15 00:00:00,2.5,282
417,2017-04-15 06:00:00,3.01,260
418,2017-04-15 12:00:00,4.94,281
419,2017-04-15 18:00:00,2.98,306
420,2017-04-16 00:00:00,3.36,290
421,2017-04-16 06:00:00,3.02,287
422,2017-04-16 12:00:00,4.8,309
423,2017-04-16 18:00:00,3.1,309
424,2017-04-17 00:00:00,3.05,251
425,2017-04-17 06:00:00,4.58,278
426,2017-04-17 12:00:00,4.9,335
427,2017-04-17 18:00:00,2.53,5
428,2017-04-18 00:00:00,2.11,27
429,2017-04-18 06:00:00,1.75,4
430,2017-04-18 12:00:00,4.77,6
431,2017-04-18 18:00:00,3.38,11
432,2017-04-19 00:00:00,3.19,12
433,2017-04-19 06:00:00,3.26,38
434,2017-04-19 12:00:00,5.53,28
435,2017-04-19 18:00:00,3.47,38
436,2017-04-20 00:00:00,3.05,44
437,2017-04-20 06:00:00,1.88,68
438,2017-04-20 12:00:00,2.02,48
439,2017-04-20 18:00:00,1.96,25
440,2017-04-21 00:00:00,1.83,32
441,2017-04-21 06:00:00,0.92,353
442,2017-04-21 12:00:00,1.04,360
443,2017-04-21 18:00:00,2.74,7
444,2017-04-22 00:00:00,1.67,340
445,2017-04-22 06:00:00,1.51,326
446,2017-04-22 12:00:00,2.29,345
447,2017-04-22 18:00:00,3.25,39
448,2017-04-23 00:00:00,2.23,43
449,2017-04-23 06:00:00,2.1,59
450,2017-04-23 12:00:00,2.5,42
451,2017-04-23 18:00:00,1.98,33
452,2017-04-24 00:00:00,1.32,74
453,2017-04-24 06:00:00,1.01,75
454,2017-04-24 12:00:00,1.4,348
455,2017-04-24 18:00:00,2.92,315
456,2017-04-25 00:00:00,2.74,271
457,2017-04-25 06:00:00,3.13,342
458,2017-04-25 12:00:00,3.6,2
459,2017-04-25 18:00:00,3.67,324
460,2017-04-26 00:00:00,2.91,344
461,2017-04-26 06:00:00,2.56,341
462,2017-04-26 12:00:00,4.41,348
463,2017-04-26 18:00:00,2.84,334
464,2017-04-27 00:00:00,3.09,342
465,2017-04-27 06:00:00,2.57,337
466,2017-04-27 12:00:00,4.22,345
467,2017-04-27 18:00:00,3.03,330
468,2017-04-28 00:00:00,2.0,267
469,2017-04-28 06:00:00,2.07,272
470,2017-04-28 12:00:00,2.97,308
471,2017-04-28 18:00:00,2.07,320
472,2017-04-29 00:00:00,0.88,38
473,2017-04-29 06:00:00,1.33,134
474,2017-04-29 12:00:00,3.61,138
475,2017-04-29 18:00:00,3.76,98
476,2017-04-30 00:00:00,3.61,104
477,2017-04-30 06:00:00,4.41,140
478,2017-04-30 12:00:00,6.55,157
479,2017-04-30 18:00:00,4.81,194
480,2017-05-01 00:00:00,5.5,185
481,2017-05-01 06:00:00,6.71,219
482,2017-05-01 12:00:00,6.55,231
483,2017-05-01 18:00:00,3.79,202
484,2017-05-02 00:00:00,1.65,142
485,2017-05-02 06:00:00,1.43,141
486,2017-05-02 12:00:00,2.01,4
487,2017-05-02 18:00:00,3.81,2
488,2017-05-03 00:00:00,2.09,334
489,2017-05-03 06:00:00,1.95,331
490,2017-05-03 12:00:00,1.31,13
491,2017-05-03 18:00:00,2.25,44
492,2017-05-04 00:00:00,2.62,357
493,2017-05-04 06:00:00,3.2,11
494,2017-05-04 12:00:00,2.67,9
495,2017-05-04 18:00:00,2.26,13
496,2017-05-05 00:00:00,2.9,26
497,2017-05-05 06:00:00,4.52,51
498,2017-05-05 12:00:00,5.46,56
499,2017-05-05 18:00:00,4.14,58
500,2017-05-06 00:00:00,5.54,72
501,2017-05-06 06:00:00,3.92,73
502,2017-05-06 12:00:00,2.26,354
503,2017-05-06 18:00:00,4.53,290
504,2017-05-07 00:00:00,5.39,314
505,2017-05-07 06:00:00,4.4,321
506,2017-05-07 12:00:00,4.13,323
507,2017-05-07 18:00:00,3.3,346
508,2017-05-08 00:00:00,2.45,323
509,2017-05-08 06:00:00,1.66,327
510,2017-05-08 12:00:00,4.39,358
511,2017-05-08 18:00:00,4.36,3
512,2017-05-09 00:00:00,4.13,6
513,2017-05-09 06:00:00,3.98,29
514,2017-05-09 12:00:00,4.26,45
515,2017-05-09 18:00:00,2.65,35
516,2017-05-10 00:00:00,3.03,44
517,2017-05-10 06:00:00,2.66,72
518,2017-05-10 12:00:00,4.21,94
519,2017-05-10 18:00:00,2.1,105
520,2017-05-11 00:00:00,1.54,180
521,2017-05-11 06:00:00,2.39,137
522,2017-05-11 12:00:00,5.04,168
523,2017-05-11 18:00:00,2.98,159
524,2017-05-12 00:00:00,2.47,188
525,2017-05-12 06:00:00,3.32,193
526,2017-05-12 12:00:00,4.13,174
527,2017-05-12 18:00:00,2.28,208
528,2017-05-13 00:00:00,3.44,203
529,2017-05-13 06:00:00,3.86,222
530,2017-05-13 12:00:00,4.37,224
531,2017-05-13 18:00:00,2.42,217
532,2017-05-14 00:00:00,3.03,234
533,2017-05-14 06:00:00,3.55,206
534,2017-05-14 12:00:00,4.12,253
535,2017-05-14 18:00:00,1.85,338
536,2017-05-15 00:00:00,2.7,110
537,2017-05-15 06:00:00,2.61,170
538,2017-05-15 12:00:00,2.62,198
539,2017-05-15 18:00:00,1.66,191
540,2017-05-16 00:00:00,2.91,176
541,2017-05-16 06:00:00,2.97,196
542,2017-05-16 12:00:00,3.55,186
543,2017-05-16 18:00:00,0.27,160
544,2017-05-17 00:00:00,1.88,157
545,2017-05-17 06:00:00,2.2,147
546,2017-05-17 12:00:00,3.76,173
547,2017-05-17 18:00:00,5.44,265
548,2017-05-18 00:00:00,0.73,251
549,2017-05-18 06:00:00,0.9,246
550,2017-05-18 12:00:00,2.71,122
551,2017-05-18 18:00:00,7.01,315
552,2017-05-19 00:00:00,3.54,257
553,2017-05-19 06:00:00,4.24,258
554,2017-05-19 12:00:00,3.4,239
555,2017-05-19 18:00:00,1.22,254
556,2017-05-20 00:00:00,1.97,262
557,2017-05-20 06:00:00,1.9,198
558,2017-05-20 12:00:00,3.6,210
559,2017-05-20 18:00:00,1.65,216
560,2017-05-21 00:00:00,1.19,224
561,2017-05-21 06:00:00,1.0,127
562,2017-05-21 12:00:00,2.84,128
563,2017-05-21 18:00:00,2.75,110
564,2017-05-22 00:00:00,3.02,87
565,2017-05-22 06:00:00,3.06,99
566,2017-05-22 12:00:00,2.72,135
567,2017-05-22 18:00:00,0.95,264
568,2017-05-23 00:00:00,2.73,299
569,2017-05-23 06:00:00,4.02,305
570,2017-05-23 12:00:00,4.16,324
571,2017-05-23 18:00:00,3.08,326
572,2017-05-24 00:00:00,1.92,317
573,2017-05-24 06:00:00,1.37,311
574,2017-05-24 12:00:00,2.27,335
575,2017-05-24 18:00:00,1.91,16
576,2017-05-25 00:00:00,3.55,34
577,2017-05-25 06:00:00,3.64,57
578,2017-05-25 12:00:00,4.5,63
579,2017-05-25 18:00:00,2.81,67
580,2017-05-26 00:00:00,2.37,66
581,2017-05-26 06:00:00,4.92,99
582,2017-05-26 12:00:00,5.77,100
583,2017-05-26 18:00:00,2.75,94
584,2017-05-27 00:00:00,2.82,118
585,2017-05-27 06:00:00,1.68,155
586,2017-05-27 12:00:00,2.22,267
587,2017-05-27 18:00:00,2.81,8
588,2017-05-28 00:00:00,2.29,1
589,2017-05-28 06:00:00,3.06,43
590,2017-05-28 12:00:00,1.59,81
591,2017-05-28 18:00:00,2.94,54
592,2017-05-29 00:00:00,2.12,206
593,2017-05-29 06:00:00,1.84,165
594,2017-05-29 12:00:00,4.54,283
595,2017-05-29 18:00:00,2.84,242
596,2017-05-30 00:00:00,2.03,236
597,2017-05-30 06:00:00,3.49,297
598,2017-05-30 12:00:00,3.82,290
599,2017-05-30 18:00:00,3.24,312
600,2017-05-31 00:00:00,1.17,334
601,2017-05-31 06:00:00,1.1,312
602,2017-05-31 12:00:00,1.83,3
603,2017-05-31 18:00:00,2.19,13
604,2017-06-01 00:00:00,2.4,19
605,2017-06-01 06:00:00,1.22,44
606,2017-06-01 12:00:00,1.69,47
607,2017-06-01 18:00:00,2.32,10
608,2017-06-02 00:00:00,1.83,58
609,2017-06-02 06:00:00,1.5,130
610,2017-06-02 12:00:00,1.89,273
611,2017-06-02 18:00:00,1.2,329
612,2017-06-03 00:00:00,1.7,317
613,2017-06-03 06:00:00,2.53,324
614,2017-06-03 12:00:00,3.81,316
615,2017-06-03 18:00:00,3.38,307
616,2017-06-04 00:00:00,2.14,262
617,2017-06-04 06:00:00,4.01,286
618,2017-06-04 12:00:00,3.35,279
619,2017-06-04 18:00:00,1.23,318
620,2017-06-05 00:00:00,1.31,199
621,2017-06-05 06:00:00,1.81,207
622,2017-06-05 12:00:00,5.28,210
623,2017-06-05 18:00:00,3.82,194
624,2017-06-06 00:00:00,6.67,189
625,2017-06-06 06:00:00,7.64,249
626,2017-06-06 12:00:00,9.18,260
627,2017-06-06 18:00:00,4.19,264
628,2017-06-07 00:00:00,5.12,240
629,2017-06-07 06:00:00,6.56,245
630,2017-06-07 12:00:00,6.36,252
631,2017-06-07 18:00:00,2.71,236
632,2017-06-08 00:00:00,2.15,203
633,2017-06-08 06:00:00,3.9,181
634,2017-06-08 12:00:00,5.67,192
635,2017-06-08 18:00:00,1.93,168
636,2017-06-09 00:00:00,1.09,211
637,2017-06-09 06:00:00,3.47,259
638,2017-06-09 12:00:00,4.32,265
639,2017-06-09 18:00:00,2.46,299
640,2017-06-10 00:00:00,1.17,96
641,2017-06-10 06:00:00,1.71,181
642,2017-06-10 12:00:00,2.85,204
643,2017-06-10 18:00:00,1.51,223
644,2017-06-11 00:00:00,1.06,224
645,2017-06-11 06:00:00,0.58,278
646,2017-06-11 12:00:00,2.66,242
647,2017-06-11 18:00:00,3.78,283
648,2017-06-12 00:00:00,3.22,296
649,2017-06-12 06:00:00,3.18,279
650,2017-06-12 12:00:00,3.96,292
651,2017-06-12 18:00:00,2.61,317
652,2017-06-13 00:00:00,2.06,6
653,2017-06-13 06:00:00,0.57,13
654,2017-06-13 12:00:00,1.49,42
655,2017-06-13 18:00:00,2.46,57
656,2017-06-14 00:00:00,2.82,44
657,2017-06-14 06:00:00,3.12,80
658,2017-06-14 12:00:00,3.04,102
659,2017-06-14 18:00:00,1.84,116
660,2017-06-15 00:00:00,2.08,145
661,2017-06-15 06:00:00,2.22,297
662,2017-06-15 12:00:00,4.55,295
