,Time,Speed(m/s),Direction (deg N)
130,2017-02-02 12:00:00,6.11,182
131,2017-02-02 18:00:00,4.63,166
132,2017-02-03 00:00:00,4.57,205
133,2017-02-03 06:00:00,4.02,187
134,2017-02-03 12:00:00,7.36,171
135,2017-02-03 18:00:00,7.16,208
136,2017-02-04 00:00:00,4.77,183
137,2017-02-04 06:00:00,7.04,140
138,2017-02-04 12:00:00,5.56,277
139,2017-02-04 18:00:00,3.36,227
140,2017-02-05 00:00:00,3.95,165
141,2017-02-05 06:00:00,3.77,135
142,2017-02-05 12:00:00,5.13,232
143,2017-02-05 18:00:00,1.24,262
144,2017-02-06 00:00:00,6.73,338
145,2017-02-06 06:00:00,5.0,327
146,2017-02-06 12:00:00,3.27,349
147,2017-02-06 18:00:00,1.14,213
148,2017-02-07 00:00:00,3.76,173
149,2017-02-07 06:00:00,2.75,170
150,2017-02-07 12:00:00,4.0,294
151,2017-02-07 18:00:00,2.25,306
152,2017-02-08 00:00:00,2.36,312
153,2017-02-08 06:00:00,2.08,354
154,2017-02-08 12:00:00,4.85,349
155,2017-02-08 18:00:00,2.74,353
156,2017-02-09 00:00:00,2.56,340
157,2017-02-09 06:00:00,3.16,347
158,2017-02-09 12:00:00,3.01,29
159,2017-02-09 18:00:00,1.99,60
160,2017-02-10 00:00:00,1.99,47
161,2017-02-10 06:00:00,2.48,27
162,2017-02-10 12:00:00,2.76,33
163,2017-02-10 18:00:00,2.89,349
164,2017-02-11 00:00:00,2.46,329
165,2017-02-11 06:00:00,2.04,324
166,2017-02-11 12:00:00,1.69,325
167,2017-02-11 18:00:00,0.75,336
168,2017-02-12 00:00:00,0.94,75
169,2017-02-12 06:00:00,2.84,66
170,2017-02-12 12:00:00,3.85,77
171,2017-02-12 18:00:00,4.96,91
172,2017-02-13 00:00:00,5.34,97
173,2017-02-13 06:00:00,5.78,94
174,2017-02-13 12:00:00,5.93,89
175,2017-02-13 18:00:00,4.79,81
176,2017-02-14 00:00:00,5.28,102
177,2017-02-14 06:00:00,3.36,103
178,2017-02-14 12:00:00,4.32,137
179,2017-02-14 18:00:00,3.42,131
180,2017-02-15 00:00:00,3.46,151
181,2017-02-15 06:00:00,3.12,174
182,2017-02-15 12:00:00,3.95,185
183,2017-02-15 18:00:00,2.27,183
184,2017-02-16 00:00:00,1.6,255
185,2017-02-16 06:00:00,0.77,225
186,2017-02-16 12:00:00,1.15,244
187,2017-02-16 18:00:00,1.71,307
188,2017-02-17 00:00:00,2.29,335
189,2017-02-17 06:00:00,1.3,347
190,2017-02-17 12:00:00,0.63,325
191,2017-02-17 18:00:00,1.14,55
192,2017-02-18 00:00:00,1.54,113
193,2017-02-18 06:00:00,2.35,121
194,2017-02-18 12:00:00,2.5,115
195,2017-02-18 18:00:00,2.3,96
196,2017-02-19 00:00:00,0.95,124
197,2017-02-19 06:00:00,1.42,254
198,2017-02-19 12:00:00,2.16,275
199,2017-02-19 18:00:00,2.08,280
200,2017-02-20 00:00:00,2.48,260
201,2017-02-20 06:00:00,3.47,216
202,2017-02-20 12:00:00,4.0,230
203,2017-02-20 18:00:00,3.53,225
204,2017-02-21 00:00:00,3.86,252
205,2017-02-21 06:00:00,3.82,245
206,2017-02-21 12:00:00,4.6,263
207,2017-02-21 18:00:00,3.39,239
208,2017-02-22 00:00:00,4.6,242
209,2017-02-22 06:00:00,3.65,238
210,2017-02-22 12:00:00,5.86,242
211,2017-02-22 18:00:00,4.54,233
212,2017-02-23 00:00:00,3.86,221
213,2017-02-23 06:00:00,6.03,212
214,2017-02-23 12:00:00,9.7,228
215,2017-02-23 18:00:00,5.19,267
216,2017-02-24 00:00:00,4.94,263
217,2017-02-24 06:00:00,2.47,274
218,2017-02-24 12:00:00,5.56,320
219,2017-02-24 18:00:00,2.82,330
220,2017-02-25 00:00:00,0.3,289
221,2017-02-25 06:00:00,2.97,188
222,2017-02-25 12:00:00,4.13,201
223,2017-02-25 18:00:00,3.17,175
224,2017-02-26 00:00:00,3.56,194
225,2017-02-26 06:00:00,3.78,203
226,2017-02-26 12:00:00,4.65,200
227,2017-02-26 18:00:00,4.64,198
228,2017-02-27 00:00:00,5.46,205
229,2017-02-27 06:00:00,5.59,199
230,2017-02-27 12:00:00,11.26,194
231,2017-02-27 18:00:00,6.58,228
232,2017-02-28 00:00:00,6.18,224
233,2017-02-28 06:00:00,3.9,187
234,2017-02-28 12:00:00,7.37,251
235,2017-02-28 18:00:00,4.52,248
236,2017-03-01 00:00:00,5.5,244
237,2017-03-01 06:00:00,4.63,222
238,2017-03-01 12:00:00,6.18,195
239,2017-03-01 18:00:00,7.66,227
240,2017-03-02 00:00:00,5.55,252
241,2017-03-02 06:00:00,3.61,223
242,2017-03-02 12:00:00,5.09,251
243,2017-03-02 18:00:00,2.48,197
244,2017-03-03 00:00:00,2.8,134
245,2017-03-03 06:00:00,4.16,152
246,2017-03-03 12:00:00,4.86,167
247,2017-03-03 18:00:00,3.48,157
248,2017-03-04 00:00:00,3.44,162
249,2017-03-04 06:00:00,4.71,175
250,2017-03-04 12:00:00,1.43,266
251,2017-03-04 18:00:00,2.64,211
252,2017-03-05 00:00:00,3.54,218
253,2017-03-05 06:00:00,4.5,192
254,2017-03-05 12:00:00,8.52,212
255,2017-03-05 18:00:00,4.93,255
256,2017-03-06 00:00:00,6.99,235
257,2017-03-06 06:00:00,4.59,219
258,2017-03-06 12:00:00,5.5,46
259,2017-03-06 18:00:00,4.56,279
260,2017-03-07 00:00:00,4.14,267
261,2017-03-07 06:00:00,3.66,275
262,2017-03-07 12:00:00,4.0,288
263,2017-03-07 18:00:00,1.63,257
264,2017-03-08 00:00:00,2.56,195
265,2017-03-08 06:00:00,5.24,190
266,2017-03-08 12:00:00,5.39,236
267,2017-03-08 18:00:00,5.05,234
268,2017-03-09 00:00:00,5.99,240
269,2017-03-09 06:00:00,4.51,236
270,2017-03-09 12:00:00,4.34,260
271,2017-03-09 18:00:00,1.75,284
272,2017-03-10 00:00:00,1.92,358
273,2017-03-10 06:00:00,1.85,90
274,2017-03-10 12:00:00,2.32,143
275,2017-03-10 18:00:00,2.17,98
276,2017-03-11 00:00:00,2.37,115
277,2017-03-11 06:00:00,2.18,118
278,2017-03-11 12:00:00,1.92,103
279,2017-03-11 18:00:00,2.67,79
280,2017-03-12 00:00:00,1.04,109
281,2017-03-12 06:00:00,0.81,75
282,2017-03-12 12:00:00,2.12,307
283,2017-03-12 18:00:00,3.51,347
284,2017-03-13 00:00:00,4.26,339
285,2017-03-13 06:00:00,3.73,356
286,2017-03-13 12:00:00,5.36,2
287,2017-03-13 18:00:00,2.99,351
288,2017-03-14 00:00:00,2.59,343
289,2017-03-14 06:00:00,1.6,349
290,2017-03-14 12:00:00,2.08,328
291,2017-03-14 18:00:00,2.68,327
292,2017-03-15 00:00:00,2.15,339
293,2017-03-15 06:00:00,1.24,18
294,2017-03-15 12:00:00,1.95,50
295,2017-03-15 18:00:00,1.22,37
296,2017-03-16 00:00:00,2.09,72
297,2017-03-16 06:00:00,1.38,96
298,2017-03-16 12:00:00,1.87,145
299,2017-03-16 18:00:00,1.37,167
300,2017-03-17 00:00:00,2.76,257
301,2017-03-17 06:00:00,2.97,332
302,2017-03-17 12:00:00,2.06,294
303,2017-03-17 18:00:00,2.94,271
304,2017-03-18 00:00:00,5.03,253
305,2017-03-18 06:00:00,6.59,248
306,2017-03-18 12:00:00,5.89,257
307,2017-03-18 18:00:00,4.96,252
308,2017-03-19 00:00:00,4.14,246
309,2017-03-19 06:00:00,4.61,244
310,2017-03-19 12:00:00,4.84,254
311,2017-03-19 18:00:00,3.09,245
312,2017-03-20 00:00:00,3.05,238
313,2017-03-20 06:00:00,3.27,227
314,2017-03-20 12:00:00,5.61,228
315,2017-03-20 18:00:00,3.76,217
316,2017-03-21 00:00:00,5.36,227
317,2017-03-21 06:00:00,1.81,253
318,2017-03-21 12:00:00,3.29,308
319,2017-03-21 18:00:00,0.49,260
320,2017-03-22 00:00:00,2.99,196
321,2017-03-22 06:00:00,3.91,165
322,2017-03-22 12:00:00,6.3,162
323,2017-03-22 18:00:00,2.27,117
324,2017-03-23 00:00:00,2.62,107
325,2017-03-23 06:00:00,3.15,79
326,2017-03-23 12:00:00,4.1,140
327,2017-03-23 18:00:00,3.96,208
328,2017-03-24 00:00:00,2.21,236
329,2017-03-24 06:00:00,1.26,54
330,2017-03-24 12:00:00,3.53,46
331,2017-03-24 18:00:00,2.08,19
332,2017-03-25 00:00:00,4.36,49
333,2017-03-25 06:00:00,5.83,39
334,2017-03-25 12:00:00,6.93,54
335,2017-03-25 18:00:00,3.32,56
336,2017-03-26 00:00:00,3.42,61
337,2017-03-26 06:00:00,3.14,80
338,2017-03-26 12:00:00,1.31,130
339,2017-03-26 18:00:00,1.82,88
340,2017-03-27 00:00:00,2.36,94
341,2017-03-27 06:00:00,2.19,85
342,2017-03-27 12:00:00,3.16,110
343,2017-03-27 18:00:00,1.71,120
344,2017-03-28 00:00:00,2.43,208
345,2017-03-28 06:00:00,2.49,211
346,2017-03-28 12:00:00,4.06,235
347,2017-03-28 18:00:00,2.02,245
348,2017-03-29 00:00:00,2.47,236
349,2017-03-29 06:00:00,2.26,210
350,2017-03-29 12:00:00,2.57,193
351,2017-03-29 18:00:00,1.76,152
352,2017-03-30 00:00:00,2.71,175
353,2017-03-30 06:00:00,2.68,164
354,2017-03-30 12:00:00,3.87,154
355,2017-03-30 18:00:00,2.32,155
356,2017-03-31 00:00:00,2.84,173
357,2017-03-31 06:00:00,4.36,186
358,2017-03-31 12:00:00,4.7,219
359,2017-03-31 18:00:00,3.73,184
360,2017-04-01 00:00:00,3.29,186
361,2017-04-01 06:00:00,2.03,201
362,2017-04-01 12:00:00,2.31,222
363,2017-04-01 18:00:00,1.44,210
364,2017-04-02 00:00:00,0.46,269
365,2017-04-02 06:00:00,1.31,338
366,2017-04-02 12:00:00,1.97,358
367,2017-04-02 18:00:00,2.6,356
368,2017-04-03 00:00:00,2.57,14
369,2017-04-03 06:00:00,1.6,22
370,2017-04-03 12:00:00,2.29,356
371,2017-04-03 18:00:00,1.76,6
372,2017-04-04 00:00:00,0.53,325
373,2017-04-04 06:00:00,1.63,329
374,2017-04-04 12:00:00,2.73,352
375,2017-04-04 18:00:00,3.13,357
376,2017-04-05 00:00:00,3.4,337
377,2017-04-05 06:00:00,5.03,357
378,2017-04-05 12:00:00,5.31,359
379,2017-04-05 18:00:00,3.18,342
380,2017-04-06 00:00:00,2.93,356
381,2017-04-06 06:00:00,3.73,12
382,2017-04-06 12:00:00,4.69,24
383,2017-04-06 18:00:00,2.33,33
384,2017-04-07 00:00:00,1.27,63
385,2017-04-07 06:00:00,1.7,39
386,2017-04-07 12:00:00,2.01,34
387,2017-04-07 18:00:00,1.98,21
388,2017-04-08 00:00:00,2.17,57
389,2017-04-08 06:00:00,1.89,70
390,2017-04-08 12:00:00,1.71,55
391,2017-04-08 18:00:00,2.22,54
392,2017-04-09 00:00:00,1.72,102
393,2017-04-09 06:00:00,1.82,122
394,2017-04-09 12:00:00,0.93,159
395,2017-04-09 18:00:00,0.97,312
396,2017-04-10 00:00:00,3.21,282
397,2017-04-10 06:00:00,3.28,321
398,2017-04-10 12:00:00,3.92,351
399,2017-04-10 18:00:00,2.93,342
400,2017-04-11 00:00:00,3.14,6
401,2017-04-11 06:00:00,2.1,3
402,2017-04-11 12:00:00,2.89,30
403,2017-04-11 18:00:00,1.8,17
404,2017-04-12 00:00:00,2.03,346
405,2017-04-12 06:00:00,2.03,306
406,2017-04-12 12:00:00,3.13,266
407,2017-04-12 18:00:00,3.02,304
408,2017-04-13 00:00:00,2.5,297
409,2017-04-13 06:00:00,1.81,295
410,2017-04-13 12:00:00,1.62,335
411,2017-04-13 18:00:00,1.38,29
412,2017-04-14 00:00:00,1.89,35
413,2017-04-14 06:00:00,2.49,6
414,2017-04-14 12:00:00,2.76,308
415,2017-04-14 18:00:00,2.39,337
416,2017-04-15 00:00:00,2.23,318
417,2017-04-15 06:00:00,2.38,281
418,2017-04-15 12:00:00,4.0,283
419,2017-04-15 18:00:00,2.17,286
420,2017-04-16 00:00:00,3.06,302
421,2017-04-16 06:00:00,3.03,297
422,2017-04-16 12:00:00,3.79,314
423,2017-04-16 18:00:00,1.81,300
424,2017-04-17 00:00:00,2.32,273
425,2017-04-17 06:00:00,3.48,268
426,2017-04-17 12:00:00,5.21,331
427,2017-04-17 18:00:00,2.57,1
428,2017-04-18 00:00:00,2.4,14
429,2017-04-18 06:00:00,2.29,1
430,2017-04-18 12:00:00,4.47,347
431,2017-04-18 18:00:00,3.24,17
432,2017-04-19 00:00:00,2.91,13
433,2017-04-19 06:00:00,3.23,25
434,2017-04-19 12:00:00,5.61,18
435,2017-04-19 18:00:00,3.35,25
436,2017-04-20 00:00:00,2.91,38
437,2017-04-20 06:00:00,2.32,70
438,2017-04-20 12:00:00,3.37,49
439,2017-04-20 18:00:00,2.54,24
440,2017-04-21 00:00:00,2.14,52
441,2017-04-21 06:00:00,1.46,22
442,2017-04-21 12:00:00,1.16,5
443,2017-04-21 18:00:00,1.97,11
444,2017-04-22 00:00:00,1.78,29
445,2017-04-22 06:00:00,1.51,347
446,2017-04-22 12:00:00,2.21,2
447,2017-04-22 18:00:00,3.09,24
448,2017-04-23 00:00:00,2.72,25
449,2017-04-23 06:00:00,2.59,47
450,2017-04-23 12:00:00,3.54,34
451,2017-04-23 18:00:00,2.42,21
452,2017-04-24 00:00:00,2.18,58
453,2017-04-24 06:00:00,1.91,70
454,2017-04-24 12:00:00,1.46,11
455,2017-04-24 18:00:00,2.83,327
456,2017-04-25 00:00:00,2.15,301
457,2017-04-25 06:00:00,5.02,356
458,2017-04-25 12:00:00,2.66,15
459,2017-04-25 18:00:00,2.11,341
460,2017-04-26 00:00:00,3.63,4
461,2017-04-26 06:00:00,3.08,347
462,2017-04-26 12:00:00,3.45,345
463,2017-04-26 18:00:00,2.93,331
464,2017-04-27 00:00:00,3.12,335
465,2017-04-27 06:00:00,2.65,343
466,2017-04-27 12:00:00,3.79,355
467,2017-04-27 18:00:00,2.56,341
468,2017-04-28 00:00:00,1.63,322
469,2017-04-28 06:00:00,2.42,239
470,2017-04-28 12:00:00,0.78,270
471,2017-04-28 18:00:00,1.54,310
472,2017-04-29 00:00:00,1.47,20
473,2017-04-29 06:00:00,1.58,131
474,2017-04-29 12:00:00,2.87,132
475,2017-04-29 18:00:00,2.96,103
476,2017-04-30 00:00:00,3.89,109
477,2017-04-30 06:00:00,4.4,152
478,2017-04-30 12:00:00,5.99,165
479,2017-04-30 18:00:00,5.35,228
480,2017-05-01 00:00:00,5.72,190
481,2017-05-01 06:00:00,6.07,219
482,2017-05-01 12:00:00,6.34,229
483,2017-05-01 18:00:00,3.36,199
484,2017-05-02 00:00:00,1.48,177
485,2017-05-02 06:00:00,1.29,139
486,2017-05-02 12:00:00,2.72,4
487,2017-05-02 18:00:00,3.33,338
488,2017-05-03 00:00:00,2.07,350
489,2017-05-03 06:00:00,2.14,323
490,2017-05-03 12:00:00,1.05,1
491,2017-05-03 18:00:00,1.36,14
492,2017-05-04 00:00:00,2.11,346
493,2017-05-04 06:00:00,2.24,1
494,2017-05-04 12:00:00,2.37,355
495,2017-05-04 18:00:00,2.16,1
496,2017-05-05 00:00:00,2.28,25
497,2017-05-05 06:00:00,2.77,39
498,2017-05-05 12:00:00,3.96,73
499,2017-05-05 18:00:00,2.96,58
500,2017-05-06 00:00:00,5.07,84
501,2017-05-06 06:00:00,2.62,111
502,2017-05-06 12:00:00,1.84,260
503,2017-05-06 18:00:00,3.99,277
504,2017-05-07 00:00:00,4.27,270
505,2017-05-07 06:00:00,5.28,317
506,2017-05-07 12:00:00,4.44,332
507,2017-05-07 18:00:00,3.22,343
508,2017-05-08 00:00:00,2.62,335
509,2017-05-08 06:00:00,1.71,341
510,2017-05-08 12:00:00,3.91,2
511,2017-05-08 18:00:00,2.72,342
512,2017-05-09 00:00:00,3.82,5
513,2017-05-09 06:00:00,3.59,13
514,2017-05-09 12:00:00,3.7,39
515,2017-05-09 18:00:00,1.59,29
516,2017-05-10 00:00:00,2.53,62
517,2017-05-10 06:00:00,2.91,89
518,2017-05-10 12:00:00,3.95,96
519,2017-05-10 18:00:00,1.53,125
520,2017-05-11 00:00:00,2.67,226
521,2017-05-11 06:00:00,2.11,136
522,2017-05-11 12:00:00,5.18,182
523,2017-05-11 18:00:00,3.01,158
524,2017-05-12 00:00:00,2.85,183
525,2017-05-12 06:00:00,3.47,188
526,2017-05-12 12:00:00,5.21,176
527,2017-05-12 18:00:00,2.32,208
528,2017-05-13 00:00:00,3.23,202
529,2017-05-13 06:00:00,3.38,221
530,2017-05-13 12:00:00,4.02,229
531,2017-05-13 18:00:00,2.85,217
532,2017-05-14 00:00:00,2.96,231
533,2017-05-14 06:00:00,3.12,200
534,2017-05-14 12:00:00,4.45,233
535,2017-05-14 18:00:00,2.33,339
536,2017-05-15 00:00:00,2.55,96
537,2017-05-15 06:00:00,2.45,175
538,2017-05-15 12:00:00,2.02,190
539,2017-05-15 18:00:00,1.29,188
540,2017-05-16 00:00:00,3.17,161
541,2017-05-16 06:00:00,3.23,194
542,2017-05-16 12:00:00,2.89,175
543,2017-05-16 18:00:00,1.41,139
544,2017-05-17 00:00:00,2.15,134
545,2017-05-17 06:00:00,2.34,163
546,2017-05-17 12:00:00,3.67,167
547,2017-05-17 18:00:00,3.64,244
548,2017-05-18 00:00:00,2.03,264
549,2017-05-18 06:00:00,3.03,210
550,2017-05-18 12:00:00,3.18,149
551,2017-05-18 18:00:00,7.23,296
552,2017-05-19 00:00:00,3.46,256
553,2017-05-19 06:00:00,3.63,255
554,2017-05-19 12:00:00,3.89,224
555,2017-05-19 18:00:00,2.11,232
556,2017-05-20 00:00:00,2.62,222
557,2017-05-20 06:00:00,2.31,201
558,2017-05-20 12:00:00,3.67,208
559,2017-05-20 18:00:00,1.95,221
560,2017-05-21 00:00:00,0.92,234
561,2017-05-21 06:00:00,0.78,123
562,2017-05-21 12:00:00,2.63,124
563,2017-05-21 18:00:00,2.15,113
564,2017-05-22 00:00:00,3.22,92
565,2017-05-22 06:00:00,3.17,108
566,2017-05-22 12:00:00,2.28,153
567,2017-05-22 18:00:00,1.26,235
568,2017-05-23 00:00:00,2.29,284
569,2017-05-23 06:00:00,3.4,326
570,2017-05-23 12:00:00,3.63,329
571,2017-05-23 18:00:00,2.43,338
572,2017-05-24 00:00:00,2.45,351
573,2017-05-24 06:00:00,1.46,358
574,2017-05-24 12:00:00,1.99,354
575,2017-05-24 18:00:00,2.1,8
576,2017-05-25 00:00:00,3.1,25
577,2017-05-25 06:00:00,3.35,49
578,2017-05-25 12:00:00,4.17,59
579,2017-05-25 18:00:00,2.66,46
580,2017-05-26 00:00:00,2.25,67
581,2017-05-26 06:00:00,4.59,96
582,2017-05-26 12:00:00,4.95,101
583,2017-05-26 18:00:00,2.36,108
584,2017-05-27 00:00:00,3.05,121
585,2017-05-27 06:00:00,2.34,165
586,2017-05-27 12:00:00,2.17,241
587,2017-05-27 18:00:00,0.79,317
588,2017-05-28 00:00:00,2.58,3
589,2017-05-28 06:00:00,2.33,12
590,2017-05-28 12:00:00,1.14,114
591,2017-05-28 18:00:00,1.51,111
592,2017-05-29 00:00:00,2.94,211
593,2017-05-29 06:00:00,2.11,158
594,2017-05-29 12:00:00,2.19,274
595,2017-05-29 18:00:00,3.57,285
596,2017-05-30 00:00:00,1.6,221
597,2017-05-30 06:00:00,3.23,310
598,2017-05-30 12:00:00,2.82,301
599,2017-05-30 18:00:00,3.5,332
600,2017-05-31 00:00:00,2.07,10
601,2017-05-31 06:00:00,1.36,0
602,2017-05-31 12:00:00,2.69,5
603,2017-05-31 18:00:00,2.05,34
604,2017-06-01 00:00:00,2.35,7
605,2017-06-01 06:00:00,1.41,31
606,2017-06-01 12:00:00,1.18,57
607,2017-06-01 18:00:00,1.08,0
608,2017-06-02 00:00:00,1.53,38
609,2017-06-02 06:00:00,0.95,107
610,2017-06-02 12:00:00,2.49,194
611,2017-06-02 18:00:00,0.45,227
612,2017-06-03 00:00:00,1.86,324
613,2017-06-03 06:00:00,2.87,350
614,2017-06-03 12:00:00,3.1,0
615,2017-06-03 18:00:00,3.97,328
616,2017-06-04 00:00:00,1.9,285
617,2017-06-04 06:00:00,3.25,288
618,2017-06-04 12:00:00,3.18,283
619,2017-06-04 18:00:00,1.88,326
620,2017-06-05 00:00:00,1.12,97
621,2017-06-05 06:00:00,1.96,197
622,2017-06-05 12:00:00,4.1,203
623,2017-06-05 18:00:00,3.36,192
624,2017-06-06 00:00:00,4.91,192
625,2017-06-06 06:00:00,6.44,252
626,2017-06-06 12:00:00,8.31,251
627,2017-06-06 18:00:00,3.38,254
628,2017-06-07 00:00:00,3.97,231
629,2017-06-07 06:00:00,5.58,240
630,2017-06-07 12:00:00,6.02,248
631,2017-06-07 18:00:00,2.87,226
632,2017-06-08 00:00:00,2.33,190
633,2017-06-08 06:00:00,3.81,180
634,2017-06-08 12:00:00,4.75,183
635,2017-06-08 18:00:00,2.71,149
636,2017-06-09 00:00:00,3.34,266
637,2017-06-09 06:00:00,4.4,232
638,2017-06-09 12:00:00,4.69,263
639,2017-06-09 18:00:00,2.16,284
640,2017-06-10 00:00:00,1.07,54
641,2017-06-10 06:00:00,2.45,174
642,2017-06-10 12:00:00,2.78,185
643,2017-06-10 18:00:00,1.65,205
644,2017-06-11 00:00:00,1.63,195
645,2017-06-11 06:00:00,1.92,183
646,2017-06-11 12:00:00,2.49,221
647,2017-06-11 18:00:00,3.26,273
648,2017-06-12 00:00:00,2.82,326
649,2017-06-12 06:00:00,2.09,299
650,2017-06-12 12:00:00,3.31,295
651,2017-06-12 18:00:00,2.85,349
652,2017-06-13 00:00:00,3.05,25
653,2017-06-13 06:00:00,1.6,49
654,2017-06-13 12:00:00,2.05,42
655,2017-06-13 18:00:00,2.49,33
656,2017-06-14 00:00:00,3.04,40
657,2017-06-14 06:00:00,2.68,90
658,2017-06-14 12:00:00,2.47,91
659,2017-06-14 18:00:00,1.6,126
660,2017-06-15 00:00:00,2.3,158
661,2017-06-15 06:00:00,2.06,213
662,2017-06-15 12:00:00,3.54,294
663,2017-06-15 18:00:00,3.15,330
